thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
104,0,104,[np.float64(0.01625)],[np.float64(-0.20375)],[1],[0],[0],[1.7411383999860846],['target'],104,0,104,0,257.03073970001424,,10,257.01185519999126,257.03073970001424,257.03073970001424,0.02746890002163127,258.75308439997025,[np.float64(0.01625)],[np.float64(-0.20375)],[1],[0],[0],[1.7411383999860846],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
105,0,105,[np.float64(0.18375)],[np.float64(0.1375)],[1],[0],[0],[2.292609900003299],['target'],105,0,105,0,258.780000299972,,5,258.7690144999651,258.780000299972,258.780000299972,0.015738200047053397,261.0617451000144,[np.float64(0.18375)],[np.float64(0.1375)],[1],[0],[0],[2.292609900003299],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
106,0,106,[np.float64(-0.33375)],[np.float64(0.49125)],[1],[0],[0],[3.8864956999896094],['target'],106,0,106,0,261.10670269996626,,5,261.0817417000071,261.10670269996626,261.10670269996626,0.019793500017840415,264.968310199969,[np.float64(-0.33375)],[np.float64(0.49125)],[1],[0],[0],[3.8864956999896094],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
107,0,107,[np.float64(0.18625)],[np.float64(0.215)],[1],[0],[0],[1.695450599945616],['target'],107,0,107,0,265.01372139999876,,5,264.9873172999942,265.01372139999876,265.01372139999876,0.018864400044549257,266.68286220001755,[np.float64(0.18625)],[np.float64(0.215)],[1],[0],[0],[1.695450599945616],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
108,0,108,[np.float64(0.21625)],[np.float64(-0.4725)],[1],[0],[0],[3.9593089999980293],['target'],108,0,108,0,266.73083339998266,,10,266.7075666000019,266.73083339998266,266.73083339998266,0.024543800042010844,270.6669677000027,[np.float64(0.21625)],[np.float64(-0.4725)],[1],[0],[0],[3.9593089999980293],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
109,0,109,[np.float64(-0.28625)],[np.float64(0.05375)],[1],[0],[0],[2.5389534000423737],['target'],109,0,109,0,270.7136421999894,,10,270.69563209998887,270.7136421999894,270.7136421999894,0.028533300035633147,273.23467889998574,[np.float64(-0.28625)],[np.float64(0.05375)],[1],[0],[0],[2.5389534000423737],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
110,0,110,[np.float64(0.3325)],[np.float64(0.00375)],[1],[0],[0],[1.7251502000144683],['target'],110,0,110,0,273.26283610000974,,5,273.25143629999366,273.26283610000974,273.26283610000974,0.016576799971517175,274.97670519998064,[np.float64(0.3325)],[np.float64(0.00375)],[1],[0],[0],[1.7251502000144683],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
111,0,111,[np.float64(0.4375)],[np.float64(0.07)],[1],[0],[0],[1.2379686000058427],['target'],111,0,111,0,275.021564900002,,5,274.99745889997575,275.021564900002,275.021564900002,0.02044449996901676,276.2355085000163,[np.float64(0.4375)],[np.float64(0.07)],[1],[0],[0],[1.2379686000058427],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
112,0,112,[np.float64(-0.29875)],[np.float64(0.14375)],[1],[0],[0],[1.3342074999818578],['target'],112,0,112,0,276.26412319997326,,5,276.24998999998206,276.26412319997326,276.26412319997326,0.014325199997983873,277.5842953000101,[np.float64(-0.29875)],[np.float64(0.14375)],[1],[0],[0],[1.3342074999818578],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
113,0,113,[np.float64(-0.26875)],[np.float64(0.41375)],[1],[0],[0],[1.5216811000136659],['target'],113,0,113,0,277.6310948000173,,10,277.6127715000184,277.6310948000173,277.6310948000173,0.02830460004042834,279.13452899997355,[np.float64(-0.26875)],[np.float64(0.41375)],[1],[0],[0],[1.5216811000136659],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
114,0,114,[np.float64(0.33125)],[np.float64(0.09)],[1],[0],[0],[1.4400920000043698],['target'],114,0,114,0,279.18020609999076,,10,279.1606784000178,279.18020609999076,279.18020609999076,0.025959499995224178,280.60087359999306,[np.float64(0.33125)],[np.float64(0.09)],[1],[0],[0],[1.4400920000043698],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
115,0,115,[np.float64(-0.065)],[np.float64(0.35125)],[1],[0],[0],[1.4170235999627039],['target'],115,0,115,0,280.6302575999871,,5,280.6182774999761,280.6302575999871,280.6302575999871,0.01712870004121214,282.03538670000853,[np.float64(-0.065)],[np.float64(0.35125)],[1],[0],[0],[1.4170235999627039],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
116,0,116,[np.float64(0.21)],[np.float64(-0.465)],[1],[0],[0],[3.257763999979943],['target'],116,0,116,0,282.08025549998274,,10,282.06707439996535,282.08025549998274,282.08025549998274,0.0315357000217773,285.3249321000185,[np.float64(0.21)],[np.float64(-0.465)],[1],[0],[0],[3.257763999979943],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
117,0,117,[np.float64(-0.3875)],[np.float64(0.33625)],[1],[0],[0],[2.020028500002809],['target'],117,0,117,0,285.3549109000014,,5,285.3398373000091,285.3549109000014,285.3549109000014,0.014710299961734563,287.3599510999629,[np.float64(-0.3875)],[np.float64(0.33625)],[1],[0],[0],[2.020028500002809],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
118,0,118,[np.float64(0.075)],[np.float64(-0.44125)],[1],[0],[0],[2.123773099971004],['target'],118,0,118,0,287.3879111999995,,5,287.37391480000224,287.3879111999995,287.3879111999995,0.013805900001898408,289.49775129999034,[np.float64(0.075)],[np.float64(-0.44125)],[1],[0],[0],[2.123773099971004],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
119,0,119,[np.float64(0.36375)],[np.float64(0.465)],[1],[0],[0],[3.0184371000505053],['target'],119,0,119,0,289.54633539996576,,10,289.5242406000034,289.54633539996576,289.54633539996576,0.026364300050772727,292.5428136999835,[np.float64(0.36375)],[np.float64(0.465)],[1],[0],[0],[3.0184371000505053],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
120,0,120,[np.float64(0.08875)],[np.float64(0.285)],[1],[0],[0],[1.845256700005848],['target'],120,0,120,0,292.5882977999863,,5,292.56216689996654,292.5882977999863,292.5882977999863,0.01904759998433292,294.40754220000235,[np.float64(0.08875)],[np.float64(0.285)],[1],[0],[0],[1.845256700005848],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
121,0,121,[np.float64(-0.41625)],[np.float64(0.27625)],[1],[0],[0],[2.645970599958673],['target'],121,0,121,0,294.454816100013,,10,294.43913730001077,294.454816100013,294.454816100013,0.03135259996633977,297.08524220000254,[np.float64(-0.41625)],[np.float64(0.27625)],[1],[0],[0],[2.645970599958673],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
122,0,122,[np.float64(0.45625)],[np.float64(-0.1575)],[1],[0],[0],[2.894690199987963],['target'],122,0,122,0,297.14666899997974,,10,297.1213796999655,297.14666899997974,297.14666899997974,0.035860200005117804,300.0161426999839,[np.float64(0.45625)],[np.float64(-0.1575)],[1],[0],[0],[2.894690199987963],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
123,0,123,[np.float64(-0.0925)],[np.float64(-0.06125)],[1],[0],[0],[1.7714556999853812],['target'],123,0,123,0,300.0469732999918,,5,300.03209150000475,300.0469732999918,300.0469732999918,0.01577589998487383,301.80366899998626,[np.float64(-0.0925)],[np.float64(-0.06125)],[1],[0],[0],[1.7714556999853812],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
124,0,124,[np.float64(0.13625)],[np.float64(-0.33)],[1],[0],[0],[1.2778463000431657],['target'],124,0,124,0,301.8476825999678,,5,301.82165779999923,301.8476825999678,301.8476825999678,0.01777049998054281,303.09959970001364,[np.float64(0.13625)],[np.float64(-0.33)],[1],[0],[0],[1.2778463000431657],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
125,0,125,[np.float64(0.20875)],[np.float64(0.05875)],[1],[0],[0],[2.053058299992699],['target'],125,0,125,0,303.1468623999972,,10,303.124602099997,303.1468623999972,303.1468623999972,0.024847400025464594,305.17778049997287,[np.float64(0.20875)],[np.float64(0.05875)],[1],[0],[0],[2.053058299992699],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
126,0,126,[np.float64(0.47875)],[np.float64(-0.39125)],[1],[0],[0],[4.4077404999989085],['target'],126,0,126,0,305.22125950001646,,10,305.20911649998743,305.22125950001646,305.22125950001646,0.03108129999600351,309.6169595000101,[np.float64(0.47875)],[np.float64(-0.39125)],[1],[0],[0],[4.4077404999989085],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
127,0,127,[np.float64(0.08)],[np.float64(0.39625)],[1],[0],[0],[2.939571400056593],['target'],127,0,127,0,309.66316280001774,,10,309.64459549996536,309.66316280001774,309.66316280001774,0.027432999981101602,312.58426989999134,[np.float64(0.08)],[np.float64(0.39625)],[1],[0],[0],[2.939571400056593],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
128,0,128,"[np.float64(-0.46), np.float64(-0.45875)]","[np.float64(0.10875), np.float64(0.09)]","[1, 1]","[0, 0]","[0, 0]","[2.0057701999903657, 2.773910399992019]","[None, 'target']",128,0,128,0,312.64655229996424,,10,312.61938290001126,312.64655229996424,312.64655229996424,0.03485589998308569,315.3934103999636,"[np.float64(-0.46), np.float64(-0.45875)]","[np.float64(0.10875), np.float64(0.09)]","[1, 1]","[0, 0]","[0, 0]","[2.0057701999903657, 2.773910399992019]","[None, 'target']",003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
129,0,129,[np.float64(-0.01125)],[np.float64(0.45)],[1],[0],[0],[1.5028685999568552],['target'],129,0,129,0,315.4384565000073,,5,315.41598419996444,315.4384565000073,315.4384565000073,0.022266299987677485,316.9189493000158,[np.float64(-0.01125)],[np.float64(0.45)],[1],[0],[0],[1.5028685999568552],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
130,0,130,[np.float64(-0.48125)],[np.float64(-0.1175)],[1],[0],[0],[1.2931839999509975],['target'],130,0,130,0,316.94613619998563,,5,316.93362099997466,316.94613619998563,316.94613619998563,0.014499499986413866,318.22692169999937,[np.float64(-0.48125)],[np.float64(-0.1175)],[1],[0],[0],[1.2931839999509975],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
131,0,131,[np.float64(0.15125)],[np.float64(0.0)],[1],[0],[0],[1.7125821000081487],['target'],131,0,131,0,318.2726595000131,,5,318.24565349996556,318.2726595000131,318.2726595000131,0.01849320001201704,319.9583207999822,[np.float64(0.15125)],[np.float64(0.0)],[1],[0],[0],[1.7125821000081487],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
132,0,132,"[np.float64(-0.07), np.float64(-0.05875)]","[np.float64(-0.07375), np.float64(-0.07375)]","[1, 1]","[0, 0]","[0, 0]","[3.372108899988234, 4.229166700039059]","[None, 'target']",132,0,132,0,320.0043908999651,,10,319.9873772999854,320.0043908999651,320.0043908999651,0.028878299985080957,324.21666380000534,"[np.float64(-0.07), np.float64(-0.05875)]","[np.float64(-0.07375), np.float64(-0.07375)]","[1, 1]","[0, 0]","[0, 0]","[3.372108899988234, 4.229166700039059]","[None, 'target']",003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
133,0,133,[np.float64(0.05)],[np.float64(0.14375)],[1],[0],[0],[1.2810593000031076],['target'],133,0,133,0,324.27963780000573,,10,324.25155019998783,324.27963780000573,324.27963780000573,0.03456709999591112,325.5326856999891,[np.float64(0.05)],[np.float64(0.14375)],[1],[0],[0],[1.2810593000031076],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
134,0,134,[np.float64(0.18875)],[np.float64(-0.08)],[1],[0],[0],[1.2377411000197753],['target'],134,0,134,0,325.5625255999621,,5,325.5474620999885,325.5625255999621,325.5625255999621,0.014593500003684312,326.78533799998695,[np.float64(0.18875)],[np.float64(-0.08)],[1],[0],[0],[1.2377411000197753],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
135,0,135,[np.float64(0.0475)],[np.float64(-0.16375)],[1],[0],[0],[1.4661862999782898],['target'],135,0,135,0,326.812652099994,,5,326.80070379999233,326.812652099994,326.812652099994,0.015131300024222583,328.2669847999932,[np.float64(0.0475)],[np.float64(-0.16375)],[1],[0],[0],[1.4661862999782898],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
136,0,136,[np.float64(0.095)],[np.float64(-0.29)],[1],[0],[0],[1.8744459000299685],['target'],136,0,136,0,328.3291989999707,,10,328.3012338000117,328.3291989999707,328.3291989999707,0.03403510001953691,330.17575809999835,[np.float64(0.095)],[np.float64(-0.29)],[1],[0],[0],[1.8744459000299685],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
137,0,137,[np.float64(-0.4325)],[np.float64(0.41625)],[1],[0],[0],[8.653902999998536],['target'],137,0,137,0,330.2218756999937,,10,330.20338199997786,330.2218756999937,330.2218756999937,0.027453199960291386,338.85740259999875,[np.float64(-0.4325)],[np.float64(0.41625)],[1],[0],[0],[8.653902999998536],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
138,0,138,[np.float64(-0.06625)],[np.float64(0.4475)],[1],[0],[0],[1.3796412000083365],['target'],138,0,138,0,338.90457429998787,,10,338.88834629999474,338.90457429998787,338.90457429998787,0.030754700012039393,340.2680742999655,[np.float64(-0.06625)],[np.float64(0.4475)],[1],[0],[0],[1.3796412000083365],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
139,0,139,"[np.float64(-0.29), np.float64(-0.275)]","[np.float64(-0.27375), np.float64(-0.27375)]","[1, 1]","[0, 0]","[0, 0]","[2.9421097000013106, 3.915318900020793]","[None, 'target']",139,0,139,0,340.2964853000012,,5,340.28478819999145,340.2964853000012,340.2964853000012,0.016535500006284565,344.2002104999847,"[np.float64(-0.29), np.float64(-0.275)]","[np.float64(-0.27375), np.float64(-0.27375)]","[1, 1]","[0, 0]","[0, 0]","[2.9421097000013106, 3.915318900020793]","[None, 'target']",003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
140,0,140,[np.float64(0.205)],[np.float64(-0.21875)],[1],[0],[0],[1.4175748000270687],['target'],140,0,140,0,344.26284280000255,,10,344.23522059997777,344.26284280000255,344.26284280000255,0.03476740000769496,345.6529041000176,[np.float64(0.205)],[np.float64(-0.21875)],[1],[0],[0],[1.4175748000270687],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
141,0,141,[np.float64(0.2775)],[np.float64(-0.27875)],[1],[0],[0],[1.4625212000100873],['target'],141,0,141,0,345.69619980000425,,5,345.6754409999703,345.69619980000425,345.69619980000425,0.02228470001136884,347.1380865999963,[np.float64(0.2775)],[np.float64(-0.27875)],[1],[0],[0],[1.4625212000100873],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
142,0,142,[np.float64(0.2875)],[np.float64(0.4875)],[1],[0],[0],[2.831939499999862],['target'],142,0,142,0,347.19690999999875,,10,347.16896829998586,347.19690999999875,347.19690999999875,0.03062199999112636,350.00101279997034,[np.float64(0.2875)],[np.float64(0.4875)],[1],[0],[0],[2.831939499999862],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
143,0,143,[np.float64(0.415)],[np.float64(0.08)],[1],[0],[0],[1.2651959999930114],['target'],143,0,143,0,350.0459094999824,,5,350.02122940000845,350.0459094999824,350.0459094999824,0.019937099947128445,351.2865533999866,[np.float64(0.415)],[np.float64(0.08)],[1],[0],[0],[1.2651959999930114],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
144,0,144,[np.float64(0.2525)],[np.float64(0.33)],[1],[0],[0],[1.3191264000488445],['target'],144,0,144,0,351.32975019997684,,5,351.30603559996234,351.32975019997684,351.32975019997684,0.019217299995943904,352.62525809998624,[np.float64(0.2525)],[np.float64(0.33)],[1],[0],[0],[1.3191264000488445],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
145,0,145,[np.float64(0.355)],[np.float64(0.13)],[1],[0],[0],[1.1916763999615796],['target'],145,0,145,0,352.6721344999969,,5,352.64477279997664,352.6721344999969,352.6721344999969,0.01930689997971058,353.83655959996395,[np.float64(0.355)],[np.float64(0.13)],[1],[0],[0],[1.1916763999615796],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
146,0,146,[np.float64(0.2625)],[np.float64(0.09375)],[1],[0],[0],[1.4179352999781258],['target'],146,0,146,0,353.8796396999969,,5,353.8551605999819,353.8796396999969,353.8796396999969,0.018394500017166138,355.2731743999757,[np.float64(0.2625)],[np.float64(0.09375)],[1],[0],[0],[1.4179352999781258],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
147,0,147,[np.float64(-0.3975)],[np.float64(-0.31625)],[1],[0],[0],[1.50674079998862],['target'],147,0,147,0,355.30415749998065,,5,355.28594339999836,355.30415749998065,355.30415749998065,0.012619399989489466,356.7927971999743,[np.float64(-0.3975)],[np.float64(-0.31625)],[1],[0],[0],[1.50674079998862],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
148,0,148,[np.float64(0.03375)],[np.float64(-0.33625)],[1],[0],[0],[1.5979816000326537],['target'],148,0,148,0,356.8543084000121,,10,356.8278038999997,356.8543084000121,356.8543084000121,0.03477060003206134,358.4259359000134,[np.float64(0.03375)],[np.float64(-0.33625)],[1],[0],[0],[1.5979816000326537],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
149,0,149,[np.float64(-0.45625)],[np.float64(-0.39875)],[1],[0],[0],[1.4170866999775171],['target'],149,0,149,0,358.48950049997075,,10,358.4650001999689,358.48950049997075,358.48950049997075,0.03874059999361634,359.882170900004,[np.float64(-0.45625)],[np.float64(-0.39875)],[1],[0],[0],[1.4170866999775171],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
150,0,150,[np.float64(0.0875)],[np.float64(0.04625)],[1],[0],[0],[1.8411475000320934],['target'],150,0,150,0,359.92914789996576,,10,359.9090152999852,359.92914789996576,359.92914789996576,0.0266702999942936,361.75024879997363,[np.float64(0.0875)],[np.float64(0.04625)],[1],[0],[0],[1.8411475000320934],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
151,0,151,[np.float64(0.22625)],[np.float64(0.04)],[1],[0],[0],[1.369186699972488],['target'],151,0,151,0,361.79603560001124,,10,361.777949100011,361.79603560001124,361.79603560001124,0.02751619997434318,363.14724389999174,[np.float64(0.22625)],[np.float64(0.04)],[1],[0],[0],[1.369186699972488],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
152,0,152,[np.float64(0.025)],[np.float64(-0.23)],[1],[0],[0],[2.1264755000011064],['target'],152,0,152,0,363.2040218000184,,10,363.1834281999618,363.2040218000184,363.2040218000184,0.0359343999880366,365.3100448999903,[np.float64(0.025)],[np.float64(-0.23)],[1],[0],[0],[2.1264755000011064],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
153,0,153,[np.float64(0.145)],[np.float64(-0.395)],[1],[0],[0],[1.24380110000493],['target'],153,0,153,0,365.35410619998584,,5,365.33063119999133,365.35410619998584,365.35410619998584,0.02030700002796948,366.57451850001235,[np.float64(0.145)],[np.float64(-0.395)],[1],[0],[0],[1.24380110000493],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
154,0,154,[np.float64(0.15625)],[np.float64(-0.00625)],[1],[0],[0],[1.443976600014139],['target'],154,0,154,0,366.60485389997484,,5,366.58964019996347,366.60485389997484,366.60485389997484,0.01494339999044314,368.03371449996484,[np.float64(0.15625)],[np.float64(-0.00625)],[1],[0],[0],[1.443976600014139],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
155,0,155,[np.float64(-0.3725)],[np.float64(0.175)],[1],[0],[0],[1.5185310000088066],['target'],155,0,155,0,368.06224269996164,,5,368.04787100001704,368.06224269996164,368.06224269996164,0.013994799985084683,369.56650339998305,[np.float64(-0.3725)],[np.float64(0.175)],[1],[0],[0],[1.5185310000088066],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
156,0,156,[np.float64(0.04125)],[np.float64(-0.225)],[1],[0],[0],[1.485601400025189],['target'],156,0,156,0,369.59686879999936,,5,369.5831256000092,369.59686879999936,369.59686879999936,0.01645310001913458,371.06881560001057,[np.float64(0.04125)],[np.float64(-0.225)],[1],[0],[0],[1.485601400025189],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
157,0,157,[np.float64(-0.14)],[np.float64(-0.3375)],[1],[0],[0],[1.290228300029412],['target'],157,0,157,0,371.1131609000149,,5,371.0852032999974,371.1131609000149,371.1131609000149,0.016212299990002066,372.3755455999635,[np.float64(-0.14)],[np.float64(-0.3375)],[1],[0],[0],[1.290228300029412],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
158,0,158,[np.float64(-0.21875)],[np.float64(-0.1)],[1],[0],[0],[1.59893610002473],['target'],158,0,158,0,372.40430529997684,,5,372.39169600000605,372.40430529997684,372.40430529997684,0.015927499975077808,373.99070439999923,[np.float64(-0.21875)],[np.float64(-0.1)],[1],[0],[0],[1.59893610002473],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
