study_word,thisN,thisTrialN,thisRepN,slider.response,slider.rt,test_word,Reference,old_new,textbox.text,testmouse.x,testmouse.y,testmouse.leftButton,testmouse.midButton,testmouse.rightButton,testmouse.time,testmouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,text.started,slider.started,trial.stopped,trials.slider.response,trials.slider.rt,test.started,text_2.started,textbox.started,text_3.started,testmouse.started,test.stopped,trials_2.textbox.text,trials_2.testmouse.x,trials_2.testmouse.y,trials_2.testmouse.leftButton,trials_2.testmouse.midButton,trials_2.testmouse.rightButton,trials_2.testmouse.time,trials_2.testmouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,115,15,5,,,P_li_e,Police,old,police,[np.float64(0.025)],[np.float64(-0.31125)],[1],[0],[0],[2.5117577999990317],['text_3'],,,,,5,15,115,7,691.1950360999981,,,,,,,,691.1710920999976,691.1950360999981,691.1950360999981,691.1950360999981,0.00425369999720715,693.6839602999971,police,[np.float64(0.025)],[np.float64(-0.31125)],[1],[0],[0],[2.5117577999990317],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
,116,16,5,,,l_pt_p,Laptop,old,laptop,[np.float64(0.025)],[np.float64(-0.31125)],[1],[0],[0],[2.124389799995697],['text_3'],,,,,5,16,116,0,693.7109917999987,,,,,,,,693.6876797000004,693.7109917999987,693.7109917999987,693.7109917999987,0.0035809000037261285,695.8130801999941,laptop,[np.float64(0.025)],[np.float64(-0.31125)],[1],[0],[0],[2.124389799995697],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
,117,17,5,,,_ho_e,Phone,old,whore,[np.float64(0.025)],[np.float64(-0.31125)],[1],[0],[0],[1.7143987999952515],['text_3'],,,,,5,17,117,12,695.8304733999976,,,,,,,,695.8165363999942,695.8304733999976,695.8304733999976,695.8304733999976,0.003327400001580827,697.5327585999985,whore,[np.float64(0.025)],[np.float64(-0.31125)],[1],[0],[0],[1.7143987999952515],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
,118,18,5,,,_ru_is_,Cruise,old,cruise,[np.float64(0.025)],[np.float64(-0.31125)],[1],[0],[0],[2.074309399999038],['text_3'],,,,,5,18,118,6,697.5614870999998,,,,,,,,697.5390030999988,697.5614870999998,697.5614870999998,697.5614870999998,0.0060182000015629455,699.6152713999982,cruise,[np.float64(0.025)],[np.float64(-0.31125)],[1],[0],[0],[2.074309399999038],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
,119,19,5,,,_ha_t,Chart,old,chat,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[2.1431263999984367],['text_3'],,,,,5,19,119,1,699.6442694999932,,,,,,,,699.6197772999949,699.6442694999932,699.6442694999932,699.6442694999932,0.004255200001352932,701.763881299994,chat,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[2.1431263999984367],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
,120,0,6,,,c_m_ra,Camera,new,camera,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.9632173999998486],['text_3'],,,,,6,0,120,19,701.778470199999,,,,,,,,701.7666893999994,701.778470199999,701.778470199999,701.778470199999,0.0026609000051394105,703.7308626999948,camera,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.9632173999998486],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
,121,1,6,,,P_as_tr_,Pastry,old,pastry,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.8639467999964836],['text_3'],,,,,6,1,121,4,703.7461396999934,,,,,,,,703.7338300999982,703.7461396999934,703.7461396999934,703.7461396999934,0.002836899999238085,705.5993401999949,pastry,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.8639467999964836],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
,122,2,6,,,ta_l_,Table,new,tails,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.8249456999983522],['text_3'],,,,,6,2,122,15,705.6283480999991,,,,,,,,705.6050204999992,705.6283480999991,705.6283480999991,705.6283480999991,0.005106900003738701,707.4314222999965,tails,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.8249456999983522],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
,123,3,6,,,_oo_,Book,old,book,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[2.328585399998701],['text_3'],,,,,6,3,123,13,707.4608442999961,,,,,,,,707.4363918999952,707.4608442999961,707.4608442999961,707.4608442999961,0.0048137999983737245,709.7660905999946,book,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[2.328585399998701],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
,124,4,6,,,l_pt_p,Laptop,old,laptop,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.8112761000011233],['text_3'],,,,,6,4,124,0,709.7961111999975,,,,,,,,709.7699209999992,709.7961111999975,709.7961111999975,709.7961111999975,0.003707099996972829,711.582925499999,laptop,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.8112761000011233],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
,125,5,6,,,c_s_io_,Cushion,new,cushion,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[2.5088386999996146],['text_3'],,,,,6,5,125,14,711.6110077999983,,,,,,,,711.5880813999975,711.6110077999983,711.6110077999983,711.6110077999983,0.004930499999318272,714.0979596999969,cushion,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[2.5088386999996146],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
,126,6,6,,,_ru_is_,Cruise,old,cruise,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[2.061840599999414],['text_3'],,,,,6,6,126,6,714.1270697999935,,,,,,,,714.1014338999958,714.1270697999935,714.1270697999935,714.1270697999935,0.00334360000124434,716.1645785999935,cruise,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[2.061840599999414],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
,127,7,6,,,P_li_e,Police,old,police,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.7105530999979237],['text_3'],,,,,6,7,127,7,716.1944908000005,,,,,,,,716.1694900999937,716.1944908000005,716.1944908000005,716.1944908000005,0.004764500001328997,717.881735899995,police,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.7105530999979237],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
,128,8,6,,,P_st_r,Poster,old,poster,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[3.1602608999965014],['text_3'],,,,,6,8,128,9,717.9106702999998,,,,,,,,717.8870937999964,717.9106702999998,717.9106702999998,717.9106702999998,0.005151800003659446,721.049385899998,poster,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[3.1602608999965014],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
,129,9,6,,,_ha_t,Chart,old,chat,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.7594546999971499],['text_3'],,,,,6,9,129,1,721.077795899997,,,,,,,,721.0541395999971,721.077795899997,721.077795899997,721.077795899997,0.004611999996996019,722.8146844999937,chat,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.7594546999971499],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
,130,10,6,,,_o_rd,Board,old,lord,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.611139099994034],['text_3'],,,,,6,10,130,10,722.8280709999963,,,,,,,,722.8178953999959,722.8280709999963,722.8280709999963,722.8280709999963,0.0030754999970667996,724.4299067999964,lord,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.611139099994034],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
,131,11,6,,,p_nc_l,Pencil,new,pencil,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.8310331999964546],['text_3'],,,,,6,11,131,16,724.4451078999991,,,,,,,,724.4325575999974,724.4451078999991,724.4451078999991,724.4451078999991,0.0024330000014742836,726.2646091999995,pencil,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.8310331999964546],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
,132,12,6,,,_a_bl_,Marble,old,table,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[2.944651199999498],['text_3'],,,,,6,12,132,11,726.2944588999962,,,,,,,,726.2680347999994,726.2944588999962,726.2944588999962,726.2944588999962,0.003282400000898633,729.2137277000002,table,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[2.944651199999498],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
,133,13,6,,,_ho_e,Phone,old,whore,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.5787635000015143],['text_3'],,,,,6,13,133,12,729.2301268999945,,,,,,,,729.2173399999956,729.2301268999945,729.2301268999945,729.2301268999945,0.003258999997342471,730.7975592000003,whore,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.5787635000015143],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
,134,14,6,,,c_s_,Case,old,case,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.4262254999994184],['text_3'],,,,,6,14,134,5,730.8273910999997,,,,,,,,730.8027230999942,730.8273910999997,730.8273910999997,730.8273910999997,0.00502520000009099,732.2303375999982,case,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.4262254999994184],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
,135,15,6,,,bo_t_e,Bottle,new,bottle,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[4.56213750000461],['text_3'],,,,,6,15,135,18,732.2460595999946,,,,,,,,732.2338779999991,732.2460595999946,732.2460595999946,732.2460595999946,0.003366299999470357,736.7970136999938,bottle,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[4.56213750000461],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
,136,16,6,,,_ou_se,mouse,old,mouse,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.5288591999997152],['text_3'],,,,,6,16,136,3,736.8115993999963,,,,,,,,736.8007055999988,736.8115993999963,736.8115993999963,736.8115993999963,0.0035717999999178573,738.330543899996,mouse,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.5288591999997152],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
,137,17,6,,,v_s_,Vase,new,vase,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.6144550999961211],['text_3'],,,,,6,17,137,17,738.3443239999979,,,,,,,,738.3334468999965,738.3443239999979,738.3443239999979,738.3443239999979,0.0027635999940684997,739.948940299997,vase,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.6144550999961211],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
,138,18,6,,,T_hi_t,Tshirt,old,tshirt,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.6598231000025407],['text_3'],,,,,6,18,138,2,739.9771132999958,,,,,,,,739.953388199996,739.9771132999958,739.9771132999958,739.9771132999958,0.004322100001445506,741.6143199999933,tshirt,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.6598231000025407],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
,139,19,6,,,K_y_,Keys,old,keys,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[2.0459506000042893],['text_3'],,,,,6,19,139,8,741.6439920999983,,,,,,,,741.6175160999992,741.6439920999983,741.6439920999983,741.6439920999983,0.003078199995798059,743.6645285999984,keys,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[2.0459506000042893],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
,140,0,7,,,l_pt_p,Laptop,old,laptop,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.67822840000008],['text_3'],,,,,7,0,140,0,743.6780117999951,,,,,,,,743.6675159999941,743.6780117999951,743.6780117999951,743.6780117999951,0.002853600002708845,745.3471684999968,laptop,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.67822840000008],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
,141,1,7,,,c_s_,Case,old,case,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.3470860999950673],['text_3'],,,,,7,1,141,5,745.3611552999937,,,,,,,,745.3499239999946,745.3611552999937,745.3611552999937,745.3611552999937,0.0025968999980250373,746.6980532999951,case,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.3470860999950673],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
,142,2,7,,,_ru_is_,Cruise,old,cruise,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[2.0440101999993203],['text_3'],,,,,7,2,142,6,746.7277057999963,,,,,,,,746.7021699999968,746.7277057999963,746.7277057999963,746.7277057999963,0.004008200005046092,748.7484879999975,cruise,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[2.0440101999993203],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
,143,3,7,,,K_y_,Keys,old,keys,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.7431410000062897],['text_3'],,,,,7,3,143,8,748.7771263999966,,,,,,,,748.7532907999994,748.7771263999966,748.7771263999966,748.7771263999966,0.00461189999623457,750.4975159999958,keys,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.7431410000062897],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
,144,4,7,,,_ha_t,Chart,old,chat,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.4795202000022982],['text_3'],,,,,7,4,144,1,750.5110645999957,,,,,,,,750.5002809999933,750.5110645999957,750.5110645999957,750.5110645999957,0.002580100001068786,751.9809270999976,chat,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.4795202000022982],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
,145,5,7,,,_o_rd,Board,old,lord,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.6596437999978662],['text_3'],,,,,7,5,145,10,752.0102192999984,,,,,,,,751.9863920999996,752.0102192999984,752.0102192999984,752.0102192999984,0.005339900002581999,753.6472988999958,lord,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.6596437999978662],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
,146,6,7,,,_oo_,Book,old,book,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.8631890000033309],['text_3'],,,,,7,6,146,13,753.6628252999944,,,,,,,,753.6499626999939,753.6628252999944,753.6628252999944,753.6628252999944,0.0025315000020782463,755.5152543999939,book,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.8631890000033309],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
,147,7,7,,,_ho_e,Phone,old,whore,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.6080661000014516],['text_3'],,,,,7,7,147,12,755.5444896999979,,,,,,,,755.5207575999957,755.5444896999979,755.5444896999979,755.5444896999979,0.005274299997836351,757.1301943999933,whore,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.6080661000014516],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
,148,8,7,,,P_as_tr_,Pastry,old,pastry,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[2.0963732000018354],['text_3'],,,,,7,8,148,4,757.1446884999968,,,,,,,,757.1328627999974,757.1446884999968,757.1446884999968,757.1446884999968,0.0025499999974272214,759.230464399996,pastry,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[2.0963732000018354],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
,149,9,7,,,c_m_ra,Camera,new,camera,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[2.3452006000006804],['text_3'],,,,,7,9,149,19,759.260068399999,,,,,,,,759.234197699996,759.260068399999,759.260068399999,759.260068399999,0.0035829999978886917,761.580575,camera,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[2.3452006000006804],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
,150,10,7,,,v_s_,Vase,new,vase,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.5286061999941012],['text_3'],,,,,7,10,150,17,761.6107314999972,,,,,,,,761.5837596999991,761.6107314999972,761.6107314999972,761.6107314999972,0.0030501000001095235,763.1132954999994,vase,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.5286061999941012],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
,151,11,7,,,P_li_e,Police,old,police,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.6809538000015891],['text_3'],,,,,7,11,151,7,763.1275910999975,,,,,,,,763.1156383999987,763.1275910999975,763.1275910999975,763.1275910999975,0.002235599997220561,764.7983782999945,police,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.6809538000015891],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
,152,12,7,,,p_nc_l,Pencil,new,pencil,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.7584879000060027],['text_3'],,,,,7,12,152,16,764.8267204999938,,,,,,,,764.8043182999972,764.8267204999938,764.8267204999938,764.8267204999938,0.005754700003308244,766.5644988999993,pencil,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.7584879000060027],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
,153,13,7,,,P_st_r,Poster,old,poster,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.9965052000043215],['text_3'],,,,,7,13,153,9,766.5777057999949,,,,,,,,766.5672653000001,766.5777057999949,766.5777057999949,766.5777057999949,0.0026317000010749325,768.566063899998,poster,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.9965052000043215],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
,154,14,7,,,_a_bl_,Marble,old,table,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[3.58988529999624],['text_3'],,,,,7,14,154,11,768.5935995999971,,,,,,,,768.572058699996,768.5935995999971,768.5935995999971,768.5935995999971,0.005795200006105006,772.1632592999958,table,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[3.58988529999624],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
,155,15,7,,,bo_t_e,Bottle,new,bottle,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[2.098364600002242],['text_3'],,,,,7,15,155,18,772.1784297999984,,,,,,,,772.1661534999948,772.1784297999984,772.1784297999984,772.1784297999984,0.002749399995082058,774.2660596999995,bottle,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[2.098364600002242],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
,156,16,7,,,c_s_io_,Cushion,new,cushion,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[2.0097810000006575],['text_3'],,,,,7,16,156,14,774.2933224999942,,,,,,,,774.2702524999986,774.2933224999942,774.2933224999942,774.2933224999942,0.004047999995236751,776.2815802999976,cushion,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[2.0097810000006575],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
,157,17,7,,,ta_l_,Table,new,tails,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[3.3449302000008174],['text_3'],,,,,7,17,157,15,776.3104162999953,,,,,,,,776.2846624999947,776.3104162999953,776.3104162999953,776.3104162999953,0.002908200003730599,779.6308869999993,tails,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[3.3449302000008174],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
,158,18,7,,,_ou_se,mouse,old,mouse,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[2.044973999996728],['text_3'],,,,,7,18,158,3,779.6602410999985,,,,,,,,779.635154399999,779.6602410999985,779.6602410999985,779.6602410999985,0.004110200003196951,781.6824851999991,mouse,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[2.044973999996728],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
,159,19,7,,,T_hi_t,Tshirt,old,tshirt,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.592082000002847],['text_3'],,,,,7,19,159,2,781.7105400999935,,,,,,,,781.6888117999988,781.7105400999935,781.7105400999935,781.7105400999935,0.006073299999115989,783.2820460000003,tshirt,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.592082000002847],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
,160,0,8,,,c_s_io_,Cushion,new,cushion,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.9929034000015236],['text_3'],,,,,8,0,160,14,783.3107060999973,,,,,,,,783.2859826999993,783.3107060999973,783.3107060999973,783.3107060999973,0.0038230999998631887,785.2801913999938,cushion,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[1.9929034000015236],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
,161,1,8,,,c_s_,Case,old,case,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[3.1777753999995184],['text_3'],,,,,8,1,161,5,785.3104247999945,,,,,,,,785.2849495999981,785.3104247999945,785.3104247999945,785.3104247999945,0.004630199997336604,788.4647293999951,case,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[3.1777753999995184],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
,162,2,8,,,P_as_tr_,Pastry,old,pastry,[np.float64(0.0225)],[np.float64(-0.31875)],[0],[0],[1],[2.1457251999963773],['text_3'],,,,,8,2,162,4,788.4936249999955,,,,,,,,788.4680802999937,788.4936249999955,788.4936249999955,788.4936249999955,0.0032045999978436157,790.6149013999966,pastry,[np.float64(0.0225)],[np.float64(-0.31875)],[0],[0],[1],[2.1457251999963773],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
,163,3,8,,,p_nc_l,Pencil,new,pencil,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[4.411027499998454],['text_3'],,,,,8,3,163,16,790.6279634999955,,,,,,,,790.6177643999981,790.6279634999955,790.6279634999955,790.6279634999955,0.0027425000007497147,795.0299302999993,pencil,[np.float64(0.0225)],[np.float64(-0.31875)],[1],[0],[0],[4.411027499998454],['text_3'],Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
