thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
110,0,110,[np.float64(-0.18)],[np.float64(-0.2075)],[1],[0],[0],[2.110465099999999],['target'],110,0,110,0,298.1794297,,10,298.1639172,298.1794297,298.1794297,0.03083660000004329,300.2745406,[np.float64(-0.18)],[np.float64(-0.2075)],[1],[0],[0],[2.110465099999999],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
111,0,111,[np.float64(0.435)],[np.float64(0.35625)],[1],[0],[0],[1.9565428000000225],['target'],111,0,111,0,300.3204271,,5,300.2949193,300.3204271,300.3204271,0.020019000000047527,302.2515818,[np.float64(0.435)],[np.float64(0.35625)],[1],[0],[0],[1.9565428000000225],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
112,0,112,[np.float64(-0.1875)],[np.float64(0.25)],[1],[0],[0],[2.5690698000000225],['target'],112,0,112,0,302.3120918,,10,302.2898979,302.3120918,302.3120918,0.038121200000034605,304.859015,[np.float64(-0.1875)],[np.float64(0.25)],[1],[0],[0],[2.5690698000000225],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
113,0,113,[np.float64(-0.22125)],[np.float64(-0.32875)],[1],[0],[0],[1.912399999999991],['target'],113,0,113,0,304.8885899,,5,304.8733823,304.8885899,304.8885899,0.014210199999979523,306.7859136,[np.float64(-0.22125)],[np.float64(-0.32875)],[1],[0],[0],[1.912399999999991],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
114,0,114,[np.float64(0.09125)],[np.float64(0.1725)],[1],[0],[0],[3.0502089000000296],['target'],114,0,114,0,306.8299263,,5,306.8108083,306.8299263,306.8299263,0.024746800000002622,309.861137,[np.float64(0.09125)],[np.float64(0.1725)],[1],[0],[0],[3.0502089000000296],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
115,0,115,"[np.float64(0.08125), np.float64(0.09125)]","[np.float64(0.2725), np.float64(0.2725)]","[1, 1]","[0, 0]","[0, 0]","[1.4855486000000155, 2.418020600000034]","[None, 'target']",115,0,115,0,309.9210891,,10,309.8962527,309.9210891,309.9210891,0.03490929999998116,312.314384,"[np.float64(0.08125), np.float64(0.09125)]","[np.float64(0.2725), np.float64(0.2725)]","[1, 1]","[0, 0]","[0, 0]","[1.4855486000000155, 2.418020600000034]","[None, 'target']",004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
116,0,116,[np.float64(-0.18375)],[np.float64(0.06375)],[1],[0],[0],[2.3586259999999584],['target'],116,0,116,0,312.3618389,,10,312.3433006,312.3618389,312.3618389,0.028666700000030687,314.7020667,[np.float64(-0.18375)],[np.float64(0.06375)],[1],[0],[0],[2.3586259999999584],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
117,0,117,[np.float64(0.48625)],[np.float64(-0.32125)],[1],[0],[0],[2.1448373999999717],['target'],117,0,117,0,314.7468641,,5,314.7234566,314.7468641,314.7468641,0.02114530000000059,316.8684146,[np.float64(0.48625)],[np.float64(-0.32125)],[1],[0],[0],[2.1448373999999717],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
118,0,118,[np.float64(0.10125)],[np.float64(-0.32625)],[1],[0],[0],[2.946963499999981],['target'],118,0,118,0,316.9288421,,10,316.905904,316.9288421,316.9288421,0.03728910000000951,319.8529868,[np.float64(0.10125)],[np.float64(-0.32625)],[1],[0],[0],[2.946963499999981],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
119,0,119,[np.float64(0.2975)],[np.float64(0.06)],[1],[0],[0],[2.3369394000000057],['target'],119,0,119,0,319.913302,,10,319.8875348,319.913302,319.913302,0.03427529999999024,322.2245817,[np.float64(0.2975)],[np.float64(0.06)],[1],[0],[0],[2.3369394000000057],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
120,0,120,[np.float64(-0.1175)],[np.float64(-0.25375)],[1],[0],[0],[1.83672150000001],['target'],120,0,120,0,322.2536224,,5,322.2398884,322.2536224,322.2536224,0.015060199999993529,324.0767433,[np.float64(-0.1175)],[np.float64(-0.25375)],[1],[0],[0],[1.83672150000001],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
121,0,121,[np.float64(-0.04)],[np.float64(-0.375)],[1],[0],[0],[2.1721988000000465],['target'],121,0,121,0,324.1382832,,10,324.1094498,324.1382832,324.1382832,0.0324999000000048,326.2817701,[np.float64(-0.04)],[np.float64(-0.375)],[1],[0],[0],[2.1721988000000465],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
122,0,122,[np.float64(-0.25375)],[np.float64(0.45625)],[1],[0],[0],[2.799404500000037],['target'],122,0,122,0,326.34451,,10,326.3181493,326.34451,326.34451,0.03606659999996964,329.1176784,[np.float64(-0.25375)],[np.float64(0.45625)],[1],[0],[0],[2.799404500000037],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
123,0,123,[np.float64(-0.13125)],[np.float64(-0.33125)],[1],[0],[0],[2.3812517999999727],['target'],123,0,123,0,329.1797313,,10,329.1528703,329.1797313,329.1797313,0.03494289999997591,331.5342437,[np.float64(-0.13125)],[np.float64(-0.33125)],[1],[0],[0],[2.3812517999999727],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
124,0,124,[np.float64(0.15625)],[np.float64(0.27625)],[1],[0],[0],[1.5633493999999928],['target'],124,0,124,0,331.5966019,,10,331.5684035,331.5966019,331.5966019,0.033894000000032065,333.1318737,[np.float64(0.15625)],[np.float64(0.27625)],[1],[0],[0],[1.5633493999999928],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
125,0,125,[np.float64(-0.0625)],[np.float64(0.215)],[1],[0],[0],[1.9838055000000168],['target'],125,0,125,0,333.17897270000003,,10,333.1582912,333.17897270000003,333.17897270000003,0.0261356000000319,335.1422215,[np.float64(-0.0625)],[np.float64(0.215)],[1],[0],[0],[1.9838055000000168],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
126,0,126,[np.float64(-0.1975)],[np.float64(0.15625)],[1],[0],[0],[1.7479827000000228],['target'],126,0,126,0,335.2047291,,10,335.1786284,335.2047291,335.2047291,0.036148300000036215,336.9268085,[np.float64(-0.1975)],[np.float64(0.15625)],[1],[0],[0],[1.7479827000000228],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
127,0,127,[np.float64(-0.0475)],[np.float64(0.44625)],[1],[0],[0],[1.402177600000016],['target'],127,0,127,0,336.971612,,5,336.9474852,336.971612,336.971612,0.020397899999977653,338.3497455,[np.float64(-0.0475)],[np.float64(0.44625)],[1],[0],[0],[1.402177600000016],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
128,0,128,"[np.float64(-0.27375), np.float64(-0.2725)]","[np.float64(0.21125), np.float64(0.20125)]","[1, 1]","[0, 0]","[0, 0]","[1.5606197999999836, 2.481342100000006]","[None, 'target']",128,0,128,0,338.3786046,,5,338.3622035,338.3786046,338.3786046,0.012328299999978753,340.8436554,"[np.float64(-0.27375), np.float64(-0.2725)]","[np.float64(0.21125), np.float64(0.20125)]","[1, 1]","[0, 0]","[0, 0]","[1.5606197999999836, 2.481342100000006]","[None, 'target']",004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
129,0,129,[np.float64(0.34875)],[np.float64(-0.27875)],[1],[0],[0],[2.290690100000006],['target'],129,0,129,0,340.8699747,,5,340.8590993,340.8699747,340.8699747,0.015241000000003169,343.1499182,[np.float64(0.34875)],[np.float64(-0.27875)],[1],[0],[0],[2.290690100000006],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
130,0,130,"[np.float64(0.01375), np.float64(0.30875)]","[np.float64(-0.00375), np.float64(-0.36375)]","[1, 1]","[0, 0]","[0, 0]","[2.8546564000000103, 4.763019499999984]","[None, 'target']",130,0,130,0,343.2134893,,10,343.1844142,343.2134893,343.2134893,0.034265899999979865,347.9475621,"[np.float64(0.01375), np.float64(0.30875)]","[np.float64(-0.00375), np.float64(-0.36375)]","[1, 1]","[0, 0]","[0, 0]","[2.8546564000000103, 4.763019499999984]","[None, 'target']",004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
131,0,131,[np.float64(-0.02875)],[np.float64(-0.39375)],[1],[0],[0],[2.4953682999999955],['target'],131,0,131,0,347.99472860000003,,10,347.9785738,347.99472860000003,347.99472860000003,0.030665900000030888,350.4740892,[np.float64(-0.02875)],[np.float64(-0.39375)],[1],[0],[0],[2.4953682999999955],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
132,0,132,[np.float64(-0.20375)],[np.float64(0.21875)],[1],[0],[0],[1.5555983000000424],['target'],132,0,132,0,350.5200688,,5,350.4965369,350.5200688,350.5200688,0.02208610000002409,352.0522673,[np.float64(-0.20375)],[np.float64(0.21875)],[1],[0],[0],[1.5555983000000424],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
133,0,133,[np.float64(0.19125)],[np.float64(-0.27)],[1],[0],[0],[2.5527016000000344],['target'],133,0,133,0,352.1129635,,10,352.0888432,352.1129635,352.1129635,0.03636149999999816,354.6416163,[np.float64(0.19125)],[np.float64(-0.27)],[1],[0],[0],[2.5527016000000344],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
134,0,134,"[np.float64(0.38875), np.float64(0.4)]","[np.float64(-0.29125), np.float64(-0.30875)]","[1, 1]","[0, 0]","[0, 0]","[1.3848133999999845, 2.267763300000013]","[None, 'target']",134,0,134,0,354.6703114,,5,354.6570882,354.6703114,354.6703114,0.015309099999967657,356.9251148,"[np.float64(0.38875), np.float64(0.4)]","[np.float64(-0.29125), np.float64(-0.30875)]","[1, 1]","[0, 0]","[0, 0]","[1.3848133999999845, 2.267763300000013]","[None, 'target']",004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
135,0,135,[np.float64(-0.2725)],[np.float64(0.34875)],[1],[0],[0],[1.4302364999999782],['target'],135,0,135,0,356.9529794,,5,356.9434158,356.9529794,356.9529794,0.01813750000002301,358.3737365,[np.float64(-0.2725)],[np.float64(0.34875)],[1],[0],[0],[1.4302364999999782],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
136,0,136,"[np.float64(-0.085), np.float64(-0.0775)]","[np.float64(0.2725), np.float64(0.275)]","[1, 1]","[0, 0]","[0, 0]","[1.2002672000000416, 2.009824300000048]","[None, 'target']",136,0,136,0,358.4211314,,10,358.4059409,358.4211314,358.4211314,0.03204599999997981,360.4158683,"[np.float64(-0.085), np.float64(-0.0775)]","[np.float64(0.2725), np.float64(0.275)]","[1, 1]","[0, 0]","[0, 0]","[1.2002672000000416, 2.009824300000048]","[None, 'target']",004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
137,0,137,[np.float64(-0.09375)],[np.float64(-0.28375)],[1],[0],[0],[2.185649899999987],['target'],137,0,137,0,360.4624906,,10,360.4453003,360.4624906,360.4624906,0.029216500000018186,362.6310608,[np.float64(-0.09375)],[np.float64(-0.28375)],[1],[0],[0],[2.185649899999987],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
138,0,138,[np.float64(-0.3475)],[np.float64(-0.45375)],[1],[0],[0],[1.5328082000000336],['target'],138,0,138,0,362.6629229,,5,362.65078900000003,362.6629229,362.6629229,0.019466300000033243,364.1837144,[np.float64(-0.3475)],[np.float64(-0.45375)],[1],[0],[0],[1.5328082000000336],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
139,0,139,[np.float64(-0.46625)],[np.float64(0.11)],[1],[0],[0],[2.5990924999999834],['target'],139,0,139,0,364.22859040000003,,5,364.2012161,364.22859040000003,364.22859040000003,0.017290099999968334,366.8004277,[np.float64(-0.46625)],[np.float64(0.11)],[1],[0],[0],[2.5990924999999834],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
140,0,140,[np.float64(-0.35375)],[np.float64(-0.28875)],[1],[0],[0],[1.6194483999999534],['target'],140,0,140,0,366.8455307,,5,366.8224889,366.8455307,366.8455307,0.02184009999996306,368.4420352,[np.float64(-0.35375)],[np.float64(-0.28875)],[1],[0],[0],[1.6194483999999534],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
141,0,141,[np.float64(-0.18875)],[np.float64(0.03)],[1],[0],[0],[1.8478494999999953],['target'],141,0,141,0,368.4870999,,5,368.46192130000003,368.4870999,368.4870999,0.01968699999997625,370.3098909,[np.float64(-0.18875)],[np.float64(0.03)],[1],[0],[0],[1.8478494999999953],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
142,0,142,[np.float64(0.37)],[np.float64(0.29125)],[1],[0],[0],[1.4567329999999856],['target'],142,0,142,0,370.3705605,,10,370.3437188,370.3705605,370.3705605,0.03358960000002753,371.8005478,[np.float64(0.37)],[np.float64(0.29125)],[1],[0],[0],[1.4567329999999856],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
143,0,143,[np.float64(-0.05625)],[np.float64(-0.10625)],[1],[0],[0],[5.737562400000002],['target'],143,0,143,0,371.8615751,,10,371.8353099,371.8615751,371.8615751,0.034526900000003025,377.5729579,[np.float64(-0.05625)],[np.float64(-0.10625)],[1],[0],[0],[5.737562400000002],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
144,0,144,[np.float64(0.05875)],[np.float64(-0.42375)],[1],[0],[0],[2.6206505999999763],['target'],144,0,144,0,377.6033227,,5,377.5879056,377.6033227,377.6033227,0.014746700000046076,380.2086906,[np.float64(0.05875)],[np.float64(-0.42375)],[1],[0],[0],[2.6206505999999763],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
145,0,145,"[np.float64(-0.045), np.float64(-0.02625)]","[np.float64(0.4675), np.float64(0.47125)]","[1, 1]","[0, 0]","[0, 0]","[2.6770771000000195, 3.6077199000000064]","[None, 'target']",145,0,145,0,380.2543757,,10,380.2403289,380.2543757,380.2543757,0.031432600000016464,383.8481263,"[np.float64(-0.045), np.float64(-0.02625)]","[np.float64(0.4675), np.float64(0.47125)]","[1, 1]","[0, 0]","[0, 0]","[2.6770771000000195, 3.6077199000000064]","[None, 'target']",004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
146,0,146,[np.float64(0.43375)],[np.float64(-0.07125)],[1],[0],[0],[2.0624875000000316],['target'],146,0,146,0,383.8944513,,10,383.871636,383.8944513,383.8944513,0.023303999999995995,385.9342456,[np.float64(0.43375)],[np.float64(-0.07125)],[1],[0],[0],[2.0624875000000316],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
147,0,147,[np.float64(-0.085)],[np.float64(-0.285)],[1],[0],[0],[4.026333699999952],['target'],147,0,147,0,385.9787512,,10,385.9625887,385.9787512,385.9787512,0.02810460000000603,389.98899620000003,[np.float64(-0.085)],[np.float64(-0.285)],[1],[0],[0],[4.026333699999952],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
148,0,148,"[np.float64(0.26125), np.float64(0.275)]","[np.float64(0.4025), np.float64(0.37875)]","[1, 1]","[0, 0]","[0, 0]","[1.763360500000033, 2.812424099999987]","[None, 'target']",148,0,148,0,390.0369396,,10,390.0130107,390.0369396,390.0369396,0.023863699999992605,392.8255632,"[np.float64(0.26125), np.float64(0.275)]","[np.float64(0.4025), np.float64(0.37875)]","[1, 1]","[0, 0]","[0, 0]","[1.763360500000033, 2.812424099999987]","[None, 'target']",004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
149,0,149,[np.float64(0.09875)],[np.float64(0.45125)],[1],[0],[0],[1.3035247000000254],['target'],149,0,149,0,392.88738010000003,,10,392.8607238,392.88738010000003,392.88738010000003,0.03486780000002909,394.16432100000003,[np.float64(0.09875)],[np.float64(0.45125)],[1],[0],[0],[1.3035247000000254],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
150,0,150,[np.float64(-0.22375)],[np.float64(0.0325)],[1],[0],[0],[1.9755574999999794],['target'],150,0,150,0,394.2119406,,10,394.1939732,394.2119406,394.2119406,0.02947940000001381,396.169653,[np.float64(-0.22375)],[np.float64(0.0325)],[1],[0],[0],[1.9755574999999794],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
151,0,151,[np.float64(0.4775)],[np.float64(0.02125)],[1],[0],[0],[1.8943665000000465],['target'],151,0,151,0,396.2278559,,10,396.2048488,396.2278559,396.2278559,0.03494089999998096,398.0992326,[np.float64(0.4775)],[np.float64(0.02125)],[1],[0],[0],[1.8943665000000465],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
152,0,152,[np.float64(0.31625)],[np.float64(0.2225)],[1],[0],[0],[2.386355999999978],['target'],152,0,152,0,398.1443978,,10,398.1309979,398.1443978,398.1443978,0.03145169999999098,400.5174876,[np.float64(0.31625)],[np.float64(0.2225)],[1],[0],[0],[2.386355999999978],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
153,0,153,[np.float64(-0.425)],[np.float64(-0.34)],[1],[0],[0],[3.449033600000007],['target'],153,0,153,0,400.5780817,,10,400.5508784,400.5780817,400.5780817,0.03313869999999497,404.0000313,[np.float64(-0.425)],[np.float64(-0.34)],[1],[0],[0],[3.449033600000007],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
154,0,154,[np.float64(0.0075)],[np.float64(0.2975)],[1],[0],[0],[1.7660473999999908],['target'],154,0,154,0,404.1282501,,10,404.1147629,404.1282501,404.1282501,0.11446349999999939,405.8809187,[np.float64(0.0075)],[np.float64(0.2975)],[1],[0],[0],[1.7660473999999908],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
155,0,155,[np.float64(0.39)],[np.float64(-0.075)],[1],[0],[0],[2.34489259999998],['target'],155,0,155,0,405.9123514,,5,405.896922,405.9123514,405.9123514,0.015689300000019557,408.2419418,[np.float64(0.39)],[np.float64(-0.075)],[1],[0],[0],[2.34489259999998],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
156,0,156,[np.float64(-0.3725)],[np.float64(-0.295)],[1],[0],[0],[4.610805500000026],['target'],156,0,156,0,408.3033685,,10,408.2785286,408.3033685,408.3033685,0.036356599999976424,412.8894194,[np.float64(-0.3725)],[np.float64(-0.295)],[1],[0],[0],[4.610805500000026],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
157,0,157,[np.float64(0.265)],[np.float64(-0.2725)],[1],[0],[0],[1.4374986000000263],['target'],157,0,157,0,412.919362,,5,412.9061792,412.919362,412.919362,0.01639119999998684,414.3438199,[np.float64(0.265)],[np.float64(-0.2725)],[1],[0],[0],[1.4374986000000263],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
158,0,158,[np.float64(0.02375)],[np.float64(0.46375)],[1],[0],[0],[2.0170634000000405],['target'],158,0,158,0,414.4035747,,10,414.3798388,414.4035747,414.4035747,0.03579990000002908,416.3970012,[np.float64(0.02375)],[np.float64(0.46375)],[1],[0],[0],[2.0170634000000405],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
159,0,159,[np.float64(-0.02125)],[np.float64(-0.34)],[1],[0],[0],[2.007932700000026],['target'],159,0,159,0,416.43555630000003,,5,416.4132042,416.43555630000003,416.43555630000003,0.015945200000032855,418.42121430000003,[np.float64(-0.02125)],[np.float64(-0.34)],[1],[0],[0],[2.007932700000026],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
160,0,160,[np.float64(0.4275)],[np.float64(0.2675)],[1],[0],[0],[1.8520214000000124],['target'],160,0,160,0,418.44399070000003,,5,418.4348408,418.44399070000003,418.44399070000003,0.013479599999982383,420.28697000000005,[np.float64(0.4275)],[np.float64(0.2675)],[1],[0],[0],[1.8520214000000124],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
161,0,161,[np.float64(-0.07125)],[np.float64(0.05625)],[1],[0],[0],[1.5095892000000504],['target'],161,0,161,0,420.31916659999996,,5,420.30378679999995,420.31916659999996,420.31916659999996,0.016602300000045034,421.8134584,[np.float64(-0.07125)],[np.float64(0.05625)],[1],[0],[0],[1.5095892000000504],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
162,0,162,[np.float64(0.30875)],[np.float64(-0.415)],[1],[0],[0],[3.0597393000000466],['target'],162,0,162,0,421.8437587,,5,421.82954049999995,421.8437587,421.8437587,0.015935699999999997,424.8893983,[np.float64(0.30875)],[np.float64(-0.415)],[1],[0],[0],[3.0597393000000466],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
163,0,163,[np.float64(0.00625)],[np.float64(0.275)],[1],[0],[0],[1.7500134000000571],['target'],163,0,163,0,424.91870450000005,,5,424.90453370000006,424.91870450000005,424.91870450000005,0.014891400000010435,426.6546404,[np.float64(0.00625)],[np.float64(0.275)],[1],[0],[0],[1.7500134000000571],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
164,0,164,"[np.float64(-0.1425), np.float64(-0.14875)]","[np.float64(-0.38625), np.float64(-0.33625)]","[1, 1]","[0, 0]","[0, 0]","[3.507839600000011, 4.379422500000032]","[None, 'target']",164,0,164,0,426.7023556,,10,426.6882311,426.7023556,426.7023556,0.03341739999996207,431.0677777,"[np.float64(-0.1425), np.float64(-0.14875)]","[np.float64(-0.38625), np.float64(-0.33625)]","[1, 1]","[0, 0]","[0, 0]","[3.507839600000011, 4.379422500000032]","[None, 'target']",004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
