study_word,thisN,thisTrialN,thisRepN,slider.response,slider.rt,test_word,Reference,old_new,textbox.text,testmouse.x,testmouse.y,testmouse.leftButton,testmouse.midButton,testmouse.rightButton,testmouse.time,testmouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,text.started,slider.started,trial.stopped,trials.slider.response,trials.slider.rt,test.started,text_2.started,textbox.started,text_3.started,testmouse.started,test.stopped,trials_2.textbox.text,trials_2.testmouse.x,trials_2.testmouse.y,trials_2.testmouse.leftButton,trials_2.testmouse.midButton,trials_2.testmouse.rightButton,trials_2.testmouse.time,trials_2.testmouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
book,195,0,13,1,0.1170319999800995,,,,,,,,,,,,13,0,195,0,,,,,158.66560619999655,,158.65276040008757,158.66560619999655,158.66560619999655,158.78310570004396,1,0.1170319999800995,,,,,,,,,,,,,,,Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
Laptop,196,1,13,1,0.09859159996267408,,,,,,,,,,,,13,1,196,5,,,,,158.7988085000543,,158.78611080010887,158.7988085000543,158.7988085000543,158.91602870007046,1,0.09859159996267408,,,,,,,,,,,,,,,Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
marble,197,2,13,1,0.09819749998860061,,,,,,,,,,,,13,2,197,3,,,,,158.93242190009914,,158.9200484000612,158.93242190009914,158.93242190009914,159.03300920000765,1,0.09819749998860061,,,,,,,,,,,,,,,Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
Cruise,198,3,13,1,0.09904070000629872,,,,,,,,,,,,13,3,198,11,,,,,159.04854180000257,,159.03563680010848,159.04854180000257,159.04854180000257,159.1488043999998,1,0.09904070000629872,,,,,,,,,,,,,,,Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
Case,199,4,13,1,0.12175769999157637,,,,,,,,,,,,13,4,199,10,,,,,159.16522500000428,,159.15135970001575,159.16522500000428,159.16522500000428,159.29910840000957,1,0.12175769999157637,,,,,,,,,,,,,,,Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
phone,200,5,13,1,0.08211610000580549,,,,,,,,,,,,13,5,200,2,,,,,159.3163512001047,,159.3030614000745,159.3163512001047,159.3163512001047,159.41590660007205,1,0.08211610000580549,,,,,,,,,,,,,,,Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
board,201,6,13,1,0.09811529994476587,,,,,,,,,,,,13,6,201,4,,,,,159.4346354000736,,159.42006850009784,159.4346354000736,159.4346354000736,159.53597369999625,1,0.09811529994476587,,,,,,,,,,,,,,,Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
cushion,202,7,13,1,0.09310530009679496,,,,,,,,,,,,13,7,202,1,,,,,159.56586390000302,,159.54133640008513,159.56586390000302,159.56586390000302,159.64950790000148,1,0.09310530009679496,,,,,,,,,,,,,,,Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
Chart,203,8,13,1,0.10012740001548082,,,,,,,,,,,,13,8,203,6,,,,,159.66516220010817,,159.65226870006882,159.66516220010817,159.66516220010817,159.78260330006015,1,0.10012740001548082,,,,,,,,,,,,,,,Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
Keys,204,9,13,1,0.09631549997720867,,,,,,,,,,,,13,9,204,13,,,,,159.79974810010754,,159.7872998000821,159.79974810010754,159.79974810010754,159.89904640009627,1,0.09631549997720867,,,,,,,,,,,,,,,Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
Police,205,10,13,1,0.1153572000330314,,,,,,,,,,,,13,10,205,12,,,,,159.915558500099,,159.9023844000185,159.915558500099,159.915558500099,160.03455610002857,1,0.1153572000330314,,,,,,,,,,,,,,,Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
T-shirt,206,11,13,1,0.09863330004736781,,,,,,,,,,,,13,11,206,7,,,,,160.04834520001896,,160.0381741001038,160.04834520001896,160.04834520001896,160.15067580004688,1,0.09863330004736781,,,,,,,,,,,,,,,Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
mouse,207,12,13,1,0.1120056000072509,,,,,,,,,,,,13,12,207,8,,,,,160.1823894000845,,160.15618780010846,160.1823894000845,160.1823894000845,160.28429070010316,1,0.1120056000072509,,,,,,,,,,,,,,,Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
Poster,208,13,13,1,0.09856329998001456,,,,,,,,,,,,13,13,208,14,,,,,160.29837040009443,,160.28778420004528,160.29837040009443,160.29837040009443,160.4001446000766,1,0.09856329998001456,,,,,,,,,,,,,,,Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
Pastry,209,14,13,1,0.1030449999962002,,,,,,,,,,,,13,14,209,9,,,,,160.41579970007297,,160.40341190004256,160.41579970007297,160.41579970007297,160.53406510001514,1,0.1030449999962002,,,,,,,,,,,,,,,Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
Keys,210,0,14,1,0.10060339991468936,,,,,,,,,,,,14,0,210,13,,,,,160.54951140005141,,160.53805570001714,160.54951140005141,160.54951140005141,160.64930820011068,1,0.10060339991468936,,,,,,,,,,,,,,,Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
Poster,211,1,14,1,0.10026670002844185,,,,,,,,,,,,14,1,211,14,,,,,160.66522000008263,,160.65204460010864,160.66522000008263,160.66522000008263,160.7668682000367,1,0.10026670002844185,,,,,,,,,,,,,,,Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
Case,212,2,14,1,0.11601930006872863,,,,,,,,,,,,14,2,212,10,,,,,160.78181360010058,,160.77028950001113,160.78181360010058,160.78181360010058,160.91702750010882,1,0.11601930006872863,,,,,,,,,,,,,,,Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
book,213,3,14,1,0.09625449997838587,,,,,,,,,,,,14,3,213,0,,,,,160.9328347000992,,160.92127080005594,160.9328347000992,160.9328347000992,161.0325010000961,1,0.09625449997838587,,,,,,,,,,,,,,,Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
Chart,214,4,14,1,0.11780309991445392,,,,,,,,,,,,14,4,214,6,,,,,161.04842000000644,,161.03547310002614,161.04842000000644,161.04842000000644,161.16695000010077,1,0.11780309991445392,,,,,,,,,,,,,,,Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
board,215,5,14,1,0.09760129998903722,,,,,,,,,,,,14,5,215,4,,,,,161.18186580005568,,161.16958119999617,161.18186580005568,161.18186580005568,161.28292130003683,1,0.09760129998903722,,,,,,,,,,,,,,,Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
cushion,216,6,14,1,0.09791639994364232,,,,,,,,,,,,14,6,216,1,,,,,161.2987073000986,,161.28597890003584,161.2987073000986,161.2987073000986,161.40121740009636,1,0.09791639994364232,,,,,,,,,,,,,,,Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
T-shirt,217,7,14,1,0.11632799997460097,,,,,,,,,,,,14,7,217,7,,,,,161.41541450005025,,161.40436410007533,161.41541450005025,161.41541450005025,161.5333641000325,1,0.11632799997460097,,,,,,,,,,,,,,,Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
phone,218,8,14,1,0.10602449998259544,,,,,,,,,,,,14,8,218,2,,,,,161.54890340007842,,161.53628240001854,161.54890340007842,161.54890340007842,161.66566390008666,1,0.10602449998259544,,,,,,,,,,,,,,,Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
mouse,219,9,14,1,0.0992455999366939,,,,,,,,,,,,14,9,219,8,,,,,161.68234290007968,,161.66971380007453,161.68234290007968,161.68234290007968,161.78404390008654,1,0.0992455999366939,,,,,,,,,,,,,,,Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
Pastry,220,10,14,1,0.09745670005213469,,,,,,,,,,,,14,10,220,9,,,,,161.79858060006518,,161.7866737000877,161.79858060006518,161.79858060006518,161.89987070008647,1,0.09745670005213469,,,,,,,,,,,,,,,Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
Police,221,11,14,1,0.11575270001776516,,,,,,,,,,,,14,11,221,12,,,,,161.91538450005464,,161.9027657000115,161.91538450005464,161.91538450005464,162.03381180006545,1,0.11575270001776516,,,,,,,,,,,,,,,Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
Laptop,222,12,14,1,0.09755469998344779,,,,,,,,,,,,14,12,222,5,,,,,162.04855649999809,,162.03639640007168,162.04855649999809,162.04855649999809,162.1489775000373,1,0.09755469998344779,,,,,,,,,,,,,,,Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
marble,223,13,14,1,0.11657030007336289,,,,,,,,,,,,14,13,223,3,,,,,162.1655422000913,,162.15148930007126,162.1655422000913,162.1655422000913,162.28413270006422,1,0.11657030007336289,,,,,,,,,,,,,,,Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
Cruise,224,14,14,1,0.09710059990175068,,,,,,,,,,,,14,14,224,11,,,,,162.2983394000912,,162.28681950003374,162.2983394000912,162.2983394000912,162.3992458001012,1,0.09710059990175068,,,,,,,,,,,,,,,Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,0,0,0,,,_ru_is_,Cruise,old,"cruise
","[np.float64(-0.5125), np.float64(-0.5125), np.float64(-0.5125), np.float64(-0.5125), np.float64(-0.5125), np.float64(-0.5125), np.float64(-0.5125), np.float64(-0.5125), np.float64(-0.5125), np.float64(-0.5125), np.float64(-0.5125), np.float64(-0.5125), np.float64(-0.5125), np.float64(-0.5125), np.float64(-0.5125), np.float64(-0.5125), np.float64(-0.5125), np.float64(-0.0125)]","[np.float64(-0.33375), np.float64(-0.33375), np.float64(-0.33375), np.float64(-0.33375), np.float64(-0.33375), np.float64(-0.33375), np.float64(-0.33375), np.float64(-0.33375), np.float64(-0.33375), np.float64(-0.33375), np.float64(-0.33375), np.float64(-0.33375), np.float64(-0.33375), np.float64(-0.33375), np.float64(-0.33375), np.float64(-0.33375), np.float64(-0.33375), np.float64(-0.32625)]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.016166400047950447, 0.1508581000380218, 0.2841942999511957, 0.4005120999645442, 0.5340580999618396, 0.6509545999579132, 0.7844215000513941, 0.8998901000013575, 1.0175537000177428, 1.1678095000097528, 1.2826116000069305, 1.4171872000442818, 1.5335132000036538, 1.6666548000648618, 1.7826579000102356, 1.8997989000054076, 2.033950899960473, 26.426255400059745]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 'text_3']",,,,,0,0,0,6,162.4312973000342,,,,,,,,162.41696170007344,162.4312973000342,162.4312973000342,162.4312973000342,0.01772430003620684,188.84356850001495,"cruise
","[np.float64(-0.5125), np.float64(-0.5125), np.float64(-0.5125), np.float64(-0.5125), np.float64(-0.5125), np.float64(-0.5125), np.float64(-0.5125), np.float64(-0.5125), np.float64(-0.5125), np.float64(-0.5125), np.float64(-0.5125), np.float64(-0.5125), np.float64(-0.5125), np.float64(-0.5125), np.float64(-0.5125), np.float64(-0.5125), np.float64(-0.5125), np.float64(-0.0125)]","[np.float64(-0.33375), np.float64(-0.33375), np.float64(-0.33375), np.float64(-0.33375), np.float64(-0.33375), np.float64(-0.33375), np.float64(-0.33375), np.float64(-0.33375), np.float64(-0.33375), np.float64(-0.33375), np.float64(-0.33375), np.float64(-0.33375), np.float64(-0.33375), np.float64(-0.33375), np.float64(-0.33375), np.float64(-0.33375), np.float64(-0.33375), np.float64(-0.32625)]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.016166400047950447, 0.1508581000380218, 0.2841942999511957, 0.4005120999645442, 0.5340580999618396, 0.6509545999579132, 0.7844215000513941, 0.8998901000013575, 1.0175537000177428, 1.1678095000097528, 1.2826116000069305, 1.4171872000442818, 1.5335132000036538, 1.6666548000648618, 1.7826579000102356, 1.8997989000054076, 2.033950899960473, 26.426255400059745]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 'text_3']",Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,1,1,0,,,ta_l_,Table,new,table,[np.float64(-0.01)],[np.float64(-0.31)],[1],[0],[0],[10.152825299999677],['text_3'],,,,,0,1,1,15,188.87413830007426,,,,,,,,188.8497046000557,188.87413830007426,188.87413830007426,188.87413830007426,0.0049458000576123595,199.00296420010272,table,[np.float64(-0.01)],[np.float64(-0.31)],[1],[0],[0],[10.152825299999677],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,2,2,0,,,P_st_r,Poster,old,pastry,[np.float64(0.0225)],[np.float64(-0.285)],[1],[0],[0],[21.610758000053465],['text_3'],,,,,0,2,2,9,199.03163800004404,,,,,,,,199.00782280007843,199.03163800004404,199.03163800004404,199.03163800004404,0.004742699908092618,220.6190981999971,pastry,[np.float64(0.0225)],[np.float64(-0.285)],[1],[0],[0],[21.610758000053465],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,3,3,0,,,_ha_t,Chart,old,hats,[np.float64(0.0225)],[np.float64(-0.285)],[1],[0],[0],[15.509920099982992],['text_3'],,,,,0,3,3,1,220.64736780000385,,,,,,,,220.62408770003822,220.64736780000385,220.64736780000385,220.64736780000385,0.004767999984323978,236.13443269999698,hats,[np.float64(0.0225)],[np.float64(-0.285)],[1],[0],[0],[15.509920099982992],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,4,4,0,,,bo_t_e,Bottle,new,bost,[np.float64(0.0225)],[np.float64(-0.285)],[1],[0],[0],[15.228902600007132],['text_3'],,,,,0,4,4,18,236.14844080002513,,,,,,,,236.13752119999845,236.14844080002513,236.14844080002513,236.14844080002513,0.0028346999315544963,251.36673690006137,bost,[np.float64(0.0225)],[np.float64(-0.285)],[1],[0],[0],[15.228902600007132],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,5,5,0,,,l_pt_p,Laptop,old,laptop,[np.float64(0.0225)],[np.float64(-0.285)],[1],[0],[0],[4.764186699991114],['text_3'],,,,,0,5,5,0,251.3815968000563,,,,,,,,251.36962960008532,251.3815968000563,251.3815968000563,251.3815968000563,0.0027664999943226576,256.1343328000512,laptop,[np.float64(0.0225)],[np.float64(-0.285)],[1],[0],[0],[4.764186699991114],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,6,6,0,,,_o_rd,Board,old,keys,[np.float64(0.0225)],[np.float64(-0.285)],[1],[0],[0],[19.760754500050098],['text_3'],,,,,0,6,6,10,256.165085600107,,,,,,,,256.1392144000856,256.165085600107,256.165085600107,256.165085600107,0.0046922999899834394,275.9003896000795,keys,[np.float64(0.0225)],[np.float64(-0.285)],[1],[0],[0],[19.760754500050098],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,7,7,0,,,c_s_io_,Cushion,new,cushion,[np.float64(0.0225)],[np.float64(-0.285)],[1],[0],[0],[5.328342599910684],['text_3'],,,,,0,7,7,14,275.9166818000376,,,,,,,,275.9039799000602,275.9166818000376,275.9166818000376,275.9166818000376,0.0034413000103086233,281.23266780003905,cushion,[np.float64(0.0225)],[np.float64(-0.285)],[1],[0],[0],[5.328342599910684],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,8,8,0,,,c_m_ra,Camera,new,camera,[np.float64(0.0225)],[np.float64(-0.285)],[1],[0],[0],[4.845846500014886],['text_3'],,,,,0,8,8,19,281.2494437000714,,,,,,,,281.2363590000896,281.2494437000714,281.2494437000714,281.2494437000714,0.003509000060148537,286.0826079000253,camera,[np.float64(0.0225)],[np.float64(-0.285)],[1],[0],[0],[4.845846500014886],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,9,9,0,,,_ou_se,mouse,old,mouse,[np.float64(0.0225)],[np.float64(-0.285)],[1],[0],[0],[5.794208100065589],['text_3'],,,,,0,9,9,3,286.1150437000906,,,,,,,,286.0877546000993,286.1150437000906,286.1150437000906,286.1150437000906,0.0049477999564260244,291.88243180001155,mouse,[np.float64(0.0225)],[np.float64(-0.285)],[1],[0],[0],[5.794208100065589],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,10,10,0,,,_oo_,Book,old,school,[np.float64(0.0225)],[np.float64(-0.285)],[1],[0],[0],[8.6160781000508],['text_3'],,,,,0,10,10,13,291.8977323001018,,,,,,,,291.88518850004766,291.8977323001018,291.8977323001018,291.8977323001018,0.002609599963761866,300.5017451000167,school,[np.float64(0.0225)],[np.float64(-0.285)],[1],[0],[0],[8.6160781000508],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,11,11,0,,,T_hi_t,Tshirt,old,tshirt,[np.float64(0.0225)],[np.float64(-0.285)],[1],[0],[0],[3.209621599991806],['text_3'],,,,,0,11,11,2,300.5301866000518,,,,,,,,300.5074169000145,300.5301866000518,300.5301866000518,300.5301866000518,0.005519300000742078,303.7176253000507,tshirt,[np.float64(0.0225)],[np.float64(-0.285)],[1],[0],[0],[3.209621599991806],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,12,12,0,,,P_as_tr_,Pastry,old,pastry,[np.float64(0.0225)],[np.float64(-0.285)],[1],[0],[0],[3.3075951000209898],['text_3'],,,,,0,12,12,4,303.7471330000553,,,,,,,,303.7247181000421,303.7471330000553,303.7471330000553,303.7471330000553,0.006892699981108308,307.032801900059,pastry,[np.float64(0.0225)],[np.float64(-0.285)],[1],[0],[0],[3.3075951000209898],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,13,13,0,,,K_y_,Keys,old,keys,[np.float64(0.0225)],[np.float64(-0.285)],[1],[0],[0],[2.6122226000297815],['text_3'],,,,,0,13,13,8,307.0639730000403,,,,,,,,307.03735630004667,307.0639730000403,307.0639730000403,307.0639730000403,0.0043669999577105045,309.65004360000603,keys,[np.float64(0.0225)],[np.float64(-0.285)],[1],[0],[0],[2.6122226000297815],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,14,14,0,,,p_nc_l,Pencil,new,pencil,[np.float64(0.0225)],[np.float64(-0.285)],[1],[0],[0],[4.415157200070098],['text_3'],,,,,0,14,14,16,309.66616970009636,,,,,,,,309.6528071000939,309.66616970009636,309.66616970009636,309.66616970009636,0.002664900035597384,314.06837740004994,pencil,[np.float64(0.0225)],[np.float64(-0.285)],[1],[0],[0],[4.415157200070098],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,15,15,0,,,_a_bl_,Marble,old,table,[np.float64(0.0225)],[np.float64(-0.285)],[1],[0],[0],[3.5431960999267176],['text_3'],,,,,0,15,15,11,314.09846910007764,,,,,,,,314.07249530008994,314.09846910007764,314.09846910007764,314.09846910007764,0.00396640005055815,317.62635280005634,table,[np.float64(0.0225)],[np.float64(-0.285)],[1],[0],[0],[3.5431960999267176],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,16,16,0,,,_ho_e,Phone,old,shoes,[np.float64(0.0225)],[np.float64(-0.285)],[1],[0],[0],[17.07044730009511],['text_3'],,,,,0,16,16,12,317.6467957000714,,,,,,,,317.62985540006775,317.6467957000714,317.6467957000714,317.6467957000714,0.0033138999715447426,334.7007518000901,shoes,[np.float64(0.0225)],[np.float64(-0.285)],[1],[0],[0],[17.07044730009511],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,17,17,0,,,P_li_e,Police,old,police,[np.float64(0.0225)],[np.float64(-0.285)],[1],[0],[0],[3.4970005999784917],['text_3'],,,,,0,17,17,7,334.7157346000895,,,,,,,,334.70343820005655,334.7157346000895,334.7157346000895,334.7157346000895,0.0025475999573245645,338.2009054000955,police,[np.float64(0.0225)],[np.float64(-0.285)],[1],[0],[0],[3.4970005999784917],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,18,18,0,,,c_s_,Case,old,,[np.float64(0.0225)],[np.float64(-0.285)],[1],[0],[0],[0.175437800004147],['text_3'],,,,,0,18,18,5,338.2301099000033,,,,,,,,338.20599210006185,338.2301099000033,338.2301099000033,338.2301099000033,0.00492940004914999,338.3819310000399,,[np.float64(0.0225)],[np.float64(-0.285)],[1],[0],[0],[0.175437800004147],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,19,19,0,,,v_s_,Vase,new,vase,[np.float64(0.0225)],[np.float64(-0.285)],[1],[0],[0],[5.458274299977347],['text_3'],,,,,0,19,19,17,338.41322950005997,,,,,,,,338.39013130008243,338.41322950005997,338.41322950005997,338.41322950005997,0.008055599988438189,343.8489174999995,vase,[np.float64(0.0225)],[np.float64(-0.285)],[1],[0],[0],[5.458274299977347],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,20,0,1,,,_ha_t,Chart,old,,[np.float64(0.0225)],[np.float64(-0.285)],[1],[0],[0],[5.801639300072566],['text_3'],,,,,1,0,20,1,343.86345970002003,,,,,,,,343.8522733000573,343.86345970002003,343.86345970002003,343.86345970002003,0.0032071000896394253,349.654382500099,,[np.float64(0.0225)],[np.float64(-0.285)],[1],[0],[0],[5.801639300072566],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,21,1,1,,,_a_bl_,Marble,old,,[np.float64(0.0225)],[np.float64(-0.285)],[1],[0],[0],[0.15656089992262423],['text_3'],,,,,1,1,21,11,349.68080610001925,,,,,,,,349.6587098001037,349.68080610001925,349.68080610001925,349.68080610001925,0.004181299940682948,349.8160528000444,,[np.float64(0.0225)],[np.float64(-0.285)],[1],[0],[0],[0.15656089992262423],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,22,2,1,,,K_y_,Keys,old,keys,[np.float64(0.0225)],[np.float64(-0.285)],[1],[0],[0],[2.6614613001002],['text_3'],,,,,1,2,22,8,349.8303842000896,,,,,,,,349.8204817000078,349.8303842000896,349.8303842000896,349.8303842000896,0.004282500012777746,352.48232450010255,keys,[np.float64(0.0225)],[np.float64(-0.285)],[1],[0],[0],[2.6614613001002],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,23,3,1,,,c_s_io_,Cushion,new,cushion,[np.float64(0.0225)],[np.float64(-0.285)],[1],[0],[0],[3.7305043000960723],['text_3'],,,,,1,3,23,14,352.4974396000616,,,,,,,,352.48516450007446,352.4974396000616,352.4974396000616,352.4974396000616,0.0027120000449940562,356.21606280002743,cushion,[np.float64(0.0225)],[np.float64(-0.285)],[1],[0],[0],[3.7305043000960723],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
