thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
174,0,174,[np.float64(-0.34375)],[np.float64(-0.465)],[1],[0],[0],[1.8911751999985427],['target'],174,0,174,0,335.15961979998974,,5,335.15015250002034,335.15961979998974,335.15961979998974,0.017362600017804652,337.0414675999782,[np.float64(-0.34375)],[np.float64(-0.465)],[1],[0],[0],[1.8911751999985427],['target'],002,001,2025-09-29_17h16.30.671,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.48571235495501,2025-09-29 17h16.37.783726 +0530,
175,0,175,[np.float64(0.06875)],[np.float64(0.00875)],[1],[0],[0],[2.6126329000107944],['target'],175,0,175,0,337.085224999988,,10,337.07061090000207,337.085224999988,337.085224999988,0.028902099991682917,339.6834206000203,[np.float64(0.06875)],[np.float64(0.00875)],[1],[0],[0],[2.6126329000107944],['target'],002,001,2025-09-29_17h16.30.671,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.48571235495501,2025-09-29 17h16.37.783726 +0530,
176,0,176,[np.float64(0.3025)],[np.float64(-0.22125)],[1],[0],[0],[1.6138168000034057],['target'],176,0,176,0,339.7253052999731,,5,339.70250469999155,339.7253052999731,339.7253052999731,0.018619100039359182,341.3164075000095,[np.float64(0.3025)],[np.float64(-0.22125)],[1],[0],[0],[1.6138168000034057],['target'],002,001,2025-09-29_17h16.30.671,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.48571235495501,2025-09-29 17h16.37.783726 +0530,
177,0,177,[np.float64(0.48625)],[np.float64(-0.35125)],[1],[0],[0],[1.8451188000035472],['target'],177,0,177,0,341.3679236000171,,10,341.34574929997325,341.3679236000171,341.3679236000171,0.029152399976737797,343.1909954000148,[np.float64(0.48625)],[np.float64(-0.35125)],[1],[0],[0],[1.8451188000035472],['target'],002,001,2025-09-29_17h16.30.671,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.48571235495501,2025-09-29 17h16.37.783726 +0530,
178,0,178,[np.float64(0.285)],[np.float64(-0.4775)],[1],[0],[0],[2.057956999982707],['target'],178,0,178,0,343.25168619997567,,10,343.2258450000081,343.25168619997567,343.25168619997567,0.034571300027891994,345.28395070001716,[np.float64(0.285)],[np.float64(-0.4775)],[1],[0],[0],[2.057956999982707],['target'],002,001,2025-09-29_17h16.30.671,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.48571235495501,2025-09-29 17h16.37.783726 +0530,
179,0,179,"[np.float64(0.185), np.float64(0.1975)]","[np.float64(0.4725), np.float64(0.47375)]","[1, 1]","[0, 0]","[0, 0]","[1.9726832999731414, 3.410354699997697]","[None, 'target']",179,0,179,0,345.34405409998726,,10,345.3182122000144,345.34405409998726,345.34405409998726,0.03393010003492236,348.7286780999857,"[np.float64(0.185), np.float64(0.1975)]","[np.float64(0.4725), np.float64(0.47375)]","[1, 1]","[0, 0]","[0, 0]","[1.9726832999731414, 3.410354699997697]","[None, 'target']",002,001,2025-09-29_17h16.30.671,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.48571235495501,2025-09-29 17h16.37.783726 +0530,
180,0,180,[np.float64(-0.33375)],[np.float64(-0.2475)],[1],[0],[0],[1.6690885000280105],['target'],180,0,180,0,348.8430539999972,,5,348.8226837000111,348.8430539999972,348.8430539999972,0.09364009997807443,350.49188360001426,[np.float64(-0.33375)],[np.float64(-0.2475)],[1],[0],[0],[1.6690885000280105],['target'],002,001,2025-09-29_17h16.30.671,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.48571235495501,2025-09-29 17h16.37.783726 +0530,
181,0,181,[np.float64(-0.1025)],[np.float64(-0.41625)],[1],[0],[0],[2.30544289998943],['target'],181,0,181,0,350.5343102000188,,10,350.51880279998295,350.5343102000188,350.5343102000188,0.02674160001333803,352.8243912999751,[np.float64(-0.1025)],[np.float64(-0.41625)],[1],[0],[0],[2.30544289998943],['target'],002,001,2025-09-29_17h16.30.671,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.48571235495501,2025-09-29 17h16.37.783726 +0530,
182,0,182,[np.float64(0.14125)],[np.float64(-0.345)],[1],[0],[0],[2.43201400001999],['target'],182,0,182,0,352.86766270000953,,5,352.8468022000161,352.86766270000953,352.86766270000953,0.02210420003393665,355.27895309997257,[np.float64(0.14125)],[np.float64(-0.345)],[1],[0],[0],[2.43201400001999],['target'],002,001,2025-09-29_17h16.30.671,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.48571235495501,2025-09-29 17h16.37.783726 +0530,
183,0,183,[np.float64(0.08125)],[np.float64(-0.25375)],[1],[0],[0],[1.8804075999651104],['target'],183,0,183,0,355.30950229999144,,5,355.29943160002586,355.30950229999144,355.30950229999144,0.020270699984394014,357.17996550002135,[np.float64(0.08125)],[np.float64(-0.25375)],[1],[0],[0],[1.8804075999651104],['target'],002,001,2025-09-29_17h16.30.671,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.48571235495501,2025-09-29 17h16.37.783726 +0530,
184,0,184,[np.float64(-0.37125)],[np.float64(0.18125)],[1],[0],[0],[2.336472599999979],['target'],184,0,184,0,357.2261666000122,,10,357.2138023999869,357.2261666000122,357.2261666000122,0.033584200020413846,359.5504323000205,[np.float64(-0.37125)],[np.float64(0.18125)],[1],[0],[0],[2.336472599999979],['target'],002,001,2025-09-29_17h16.30.671,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.48571235495501,2025-09-29 17h16.37.783726 +0530,
185,0,185,[np.float64(-0.0125)],[np.float64(0.115)],[1],[0],[0],[1.3466703000012785],['target'],185,0,185,0,359.60911690001376,,10,359.5839763000258,359.60911690001376,359.60911690001376,0.03322039998602122,360.9307974000112,[np.float64(-0.0125)],[np.float64(0.115)],[1],[0],[0],[1.3466703000012785],['target'],002,001,2025-09-29_17h16.30.671,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.48571235495501,2025-09-29 17h16.37.783726 +0530,
186,0,186,[np.float64(0.42)],[np.float64(-0.11625)],[1],[0],[0],[1.4574718999792822],['target'],186,0,186,0,360.9753448999836,,10,360.9599882999901,360.9753448999836,360.9753448999836,0.028864099993370473,362.41758519998984,[np.float64(0.42)],[np.float64(-0.11625)],[1],[0],[0],[1.4574718999792822],['target'],002,001,2025-09-29_17h16.30.671,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.48571235495501,2025-09-29 17h16.37.783726 +0530,
187,0,187,"[np.float64(0.3625), np.float64(0.36875)]","[np.float64(-0.1), np.float64(-0.145)]","[1, 1]","[0, 0]","[0, 0]","[1.53835839999374, 3.6330511999549344]","[None, 'target']",187,0,187,0,362.4596803999739,,5,362.43626729998505,362.4596803999739,362.4596803999739,0.018474500044248998,366.06939100002637,"[np.float64(0.3625), np.float64(0.36875)]","[np.float64(-0.1), np.float64(-0.145)]","[1, 1]","[0, 0]","[0, 0]","[1.53835839999374, 3.6330511999549344]","[None, 'target']",002,001,2025-09-29_17h16.30.671,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.48571235495501,2025-09-29 17h16.37.783726 +0530,
188,0,188,[np.float64(-0.3275)],[np.float64(0.43625)],[1],[0],[0],[2.783253700006753],['target'],188,0,188,0,366.1004905999871,,5,366.0869307999965,366.1004905999871,366.1004905999871,0.017345800006296486,368.87025949999224,[np.float64(-0.3275)],[np.float64(0.43625)],[1],[0],[0],[2.783253700006753],['target'],002,001,2025-09-29_17h16.30.671,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.48571235495501,2025-09-29 17h16.37.783726 +0530,
189,0,189,[np.float64(-0.41875)],[np.float64(0.245)],[1],[0],[0],[1.2267154000001028],['target'],189,0,189,0,368.9175121000153,,10,368.90198480000254,368.9175121000153,368.9175121000153,0.031576800043694675,370.12879559997236,[np.float64(-0.41875)],[np.float64(0.245)],[1],[0],[0],[1.2267154000001028],['target'],002,001,2025-09-29_17h16.30.671,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.48571235495501,2025-09-29 17h16.37.783726 +0530,
190,0,190,[np.float64(-0.07125)],[np.float64(0.0)],[1],[0],[0],[1.3823549000080675],['target'],190,0,190,0,370.1759164999821,,5,370.15432159998454,370.1759164999821,370.1759164999821,0.02531910000834614,371.5367878000252,[np.float64(-0.07125)],[np.float64(0.0)],[1],[0],[0],[1.3823549000080675],['target'],002,001,2025-09-29_17h16.30.671,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.48571235495501,2025-09-29 17h16.37.783726 +0530,
191,0,191,"[np.float64(-0.48), np.float64(-0.48125)]","[np.float64(-0.20875), np.float64(-0.22875)]","[1, 1]","[0, 0]","[0, 0]","[1.7917084000073373, 2.8684742999612354]","[None, 'target']",191,0,191,0,371.58492860000115,,5,371.55718280002475,371.58492860000115,371.58492860000115,0.020188900001812726,374.42578320001485,"[np.float64(-0.48), np.float64(-0.48125)]","[np.float64(-0.20875), np.float64(-0.22875)]","[1, 1]","[0, 0]","[0, 0]","[1.7917084000073373, 2.8684742999612354]","[None, 'target']",002,001,2025-09-29_17h16.30.671,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.48571235495501,2025-09-29 17h16.37.783726 +0530,
192,0,192,[np.float64(0.30875)],[np.float64(-0.3975)],[1],[0],[0],[1.4837688999832608],['target'],192,0,192,0,374.46825390000595,,5,374.4453761000186,374.46825390000595,374.46825390000595,0.01935129996854812,375.9292241000221,[np.float64(0.30875)],[np.float64(-0.3975)],[1],[0],[0],[1.4837688999832608],['target'],002,001,2025-09-29_17h16.30.671,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.48571235495501,2025-09-29 17h16.37.783726 +0530,
193,0,193,[np.float64(0.4525)],[np.float64(0.00875)],[1],[0],[0],[1.680621900013648],['target'],193,0,193,0,375.9750898000202,,10,375.95726450002985,375.9750898000202,375.9750898000202,0.0278186000068672,377.6379979000194,[np.float64(0.4525)],[np.float64(0.00875)],[1],[0],[0],[1.680621900013648],['target'],002,001,2025-09-29_17h16.30.671,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.48571235495501,2025-09-29 17h16.37.783726 +0530,
194,0,194,"[np.float64(-0.16375), np.float64(-0.16875)]","[np.float64(-0.425), np.float64(-0.44375)]","[1, 1]","[0, 0]","[0, 0]","[2.0456473999656737, 3.0731055999640375]","[None, 'target']",194,0,194,0,377.6835442999727,,5,377.6592867000145,377.6835442999727,377.6835442999727,0.021017700026277453,380.7325235999888,"[np.float64(-0.16375), np.float64(-0.16875)]","[np.float64(-0.425), np.float64(-0.44375)]","[1, 1]","[0, 0]","[0, 0]","[2.0456473999656737, 3.0731055999640375]","[None, 'target']",002,001,2025-09-29_17h16.30.671,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.48571235495501,2025-09-29 17h16.37.783726 +0530,
195,0,195,"[np.float64(-0.05625), np.float64(-0.06375)]","[np.float64(-0.0525), np.float64(-0.06875)]","[1, 1]","[0, 0]","[0, 0]","[1.548199599958025, 2.5393698000116274]","[None, 'target']",195,0,195,0,380.79288690001704,,10,380.76832129998365,380.79288690001704,380.79288690001704,0.0355691000004299,383.3078048999887,"[np.float64(-0.05625), np.float64(-0.06375)]","[np.float64(-0.0525), np.float64(-0.06875)]","[1, 1]","[0, 0]","[0, 0]","[1.548199599958025, 2.5393698000116274]","[None, 'target']",002,001,2025-09-29_17h16.30.671,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.48571235495501,2025-09-29 17h16.37.783726 +0530,
196,0,196,[np.float64(0.405)],[np.float64(-0.215)],[1],[0],[0],[1.1741458000033163],['target'],196,0,196,0,383.36934520001523,,10,383.341219599999,383.36934520001523,383.36934520001523,0.033111600030679256,384.5154611999751,[np.float64(0.405)],[np.float64(-0.215)],[1],[0],[0],[1.1741458000033163],['target'],002,001,2025-09-29_17h16.30.671,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.48571235495501,2025-09-29 17h16.37.783726 +0530,
197,0,197,[np.float64(0.28375)],[np.float64(-0.42375)],[1],[0],[0],[2.213963899994269],['target'],197,0,197,0,384.57685820001643,,10,384.5512701999978,384.57685820001643,384.57685820001643,0.03554539999458939,386.7653226000257,[np.float64(0.28375)],[np.float64(-0.42375)],[1],[0],[0],[2.213963899994269],['target'],002,001,2025-09-29_17h16.30.671,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.48571235495501,2025-09-29 17h16.37.783726 +0530,
198,0,198,[np.float64(-0.02625)],[np.float64(0.10625)],[1],[0],[0],[1.5597215000307187],['target'],198,0,198,0,386.7922543999739,,5,386.78155780001543,386.7922543999739,386.7922543999739,0.01606819999869913,388.3414175999933,[np.float64(-0.02625)],[np.float64(0.10625)],[1],[0],[0],[1.5597215000307187],['target'],002,001,2025-09-29_17h16.30.671,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.48571235495501,2025-09-29 17h16.37.783726 +0530,
199,0,199,[np.float64(0.04625)],[np.float64(0.20125)],[1],[0],[0],[1.3603663999820128],['target'],199,0,199,0,388.4008823999902,,10,388.3725714000175,388.4008823999902,388.4008823999902,0.03094500000588596,389.7330834000022,[np.float64(0.04625)],[np.float64(0.20125)],[1],[0],[0],[1.3603663999820128],['target'],002,001,2025-09-29_17h16.30.671,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.48571235495501,2025-09-29 17h16.37.783726 +0530,
