thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
55,0,55,[np.float64(0.3975)],[np.float64(0.1425)],[1],[0],[0],[2.4045684000011533],['target'],55,0,55,0,105.95093639999686,,10,105.93317160000151,105.95093639999686,105.95093639999686,0.02893960000074003,108.3378595000031,[np.float64(0.3975)],[np.float64(0.1425)],[1],[0],[0],[2.4045684000011533],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
56,0,56,[np.float64(0.315)],[np.float64(0.385)],[1],[0],[0],[1.3281589999969583],['target'],56,0,56,0,108.36699719999888,,5,108.35756969999784,108.36699719999888,108.36699719999888,0.019449100000201724,109.68581019999692,[np.float64(0.315)],[np.float64(0.385)],[1],[0],[0],[1.3281589999969583],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
57,0,57,[np.float64(0.03375)],[np.float64(0.47375)],[1],[0],[0],[3.0531967999995686],['target'],57,0,57,0,109.71679469999799,,5,109.70164690000092,109.71679469999799,109.71679469999799,0.015671200002543628,112.7549794000006,[np.float64(0.03375)],[np.float64(0.47375)],[1],[0],[0],[3.0531967999995686],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
58,0,58,[np.float64(0.44125)],[np.float64(0.0675)],[1],[0],[0],[1.8202087999961805],['target'],58,0,58,0,112.78416229999857,,5,112.77468789999693,112.78416229999857,112.78416229999857,0.01945230000274023,114.59498409999651,[np.float64(0.44125)],[np.float64(0.0675)],[1],[0],[0],[1.8202087999961805],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
59,0,59,[np.float64(-0.44875)],[np.float64(-0.195)],[1],[0],[0],[2.078352199998335],['target'],59,0,59,0,114.64246979999734,,10,114.61643729999923,114.64246979999734,114.64246979999734,0.021289100004651118,116.69484440000087,[np.float64(-0.44875)],[np.float64(-0.195)],[1],[0],[0],[2.078352199998335],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
60,0,60,[np.float64(0.25625)],[np.float64(0.12375)],[1],[0],[0],[1.85691450000013],['target'],60,0,60,0,116.7429415000006,,10,116.72188350000215,116.7429415000006,116.7429415000006,0.02693569999973988,118.57892449999781,[np.float64(0.25625)],[np.float64(0.12375)],[1],[0],[0],[1.85691450000013],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
61,0,61,"[np.float64(0.18), np.float64(0.16125)]","[np.float64(0.18375), np.float64(0.1975)]","[1, 1]","[0, 0]","[0, 0]","[1.1177300999988802, 2.1190018000052078]","[None, 'target']",61,0,61,0,118.62590669999918,,10,118.6023337000006,118.62590669999918,118.62590669999918,0.023145599996496458,120.72137120000116,"[np.float64(0.18), np.float64(0.16125)]","[np.float64(0.18375), np.float64(0.1975)]","[1, 1]","[0, 0]","[0, 0]","[1.1177300999988802, 2.1190018000052078]","[None, 'target']",005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
62,0,62,[np.float64(-0.05125)],[np.float64(0.24)],[1],[0],[0],[1.1552196999982698],['target'],62,0,62,0,120.74999280000338,,5,120.73152239999763,120.74999280000338,120.74999280000338,0.010036899999249727,121.88684600000124,[np.float64(-0.05125)],[np.float64(0.24)],[1],[0],[0],[1.1552196999982698],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
63,0,63,[np.float64(-0.29125)],[np.float64(0.27)],[1],[0],[0],[1.390295099998184],['target'],63,0,63,0,121.91675940000277,,5,121.90321499999845,121.91675940000277,121.91675940000277,0.016179899997950997,123.29355049999867,[np.float64(-0.29125)],[np.float64(0.27)],[1],[0],[0],[1.390295099998184],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
64,0,64,[np.float64(0.49)],[np.float64(0.15125)],[1],[0],[0],[1.7592340999981388],['target'],64,0,64,0,123.32512449999922,,5,123.30345759999909,123.32512449999922,123.32512449999922,0.00985239999863552,125.06272739999986,[np.float64(0.49)],[np.float64(0.15125)],[1],[0],[0],[1.7592340999981388],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
65,0,65,[np.float64(0.215)],[np.float64(-0.42125)],[1],[0],[0],[2.3580548999962048],['target'],65,0,65,0,125.1086953999984,,10,125.08574470000167,125.1086953999984,125.1086953999984,0.022945000004256144,127.4438489000022,[np.float64(0.215)],[np.float64(-0.42125)],[1],[0],[0],[2.3580548999962048],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
66,0,66,[np.float64(0.19125)],[np.float64(0.465)],[1],[0],[0],[1.5939450000005309],['target'],66,0,66,0,127.4751677000022,,5,127.46773350000149,127.4751677000022,127.4751677000022,0.023731200002657715,129.06177130000287,[np.float64(0.19125)],[np.float64(0.465)],[1],[0],[0],[1.5939450000005309],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
67,0,67,[np.float64(-0.265)],[np.float64(0.025)],[1],[0],[0],[1.7418126999982633],['target'],67,0,67,0,129.15875290000258,,5,129.07727590000286,129.15875290000258,129.15875290000258,0.015336399999796413,130.81917370000156,[np.float64(-0.265)],[np.float64(0.025)],[1],[0],[0],[1.7418126999982633],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
68,0,68,[np.float64(-0.3)],[np.float64(-0.475)],[1],[0],[0],[1.6587379999982659],['target'],68,0,68,0,130.85003080000024,,5,130.83569310000166,130.85003080000024,130.85003080000024,0.016356600004655775,132.49452420000307,[np.float64(-0.3)],[np.float64(-0.475)],[1],[0],[0],[1.6587379999982659],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
69,0,69,[np.float64(-0.38)],[np.float64(0.17)],[1],[0],[0],[1.7042654999968363],['target'],69,0,69,0,132.52527459999692,,10,132.51472430000285,132.52527459999692,132.52527459999692,0.020009099993330892,134.2191049999965,[np.float64(-0.38)],[np.float64(0.17)],[1],[0],[0],[1.7042654999968363],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
70,0,70,[np.float64(-0.445)],[np.float64(-0.03625)],[1],[0],[0],[1.420505800000683],['target'],70,0,70,0,134.2501842999991,,10,134.24147320000338,134.2501842999991,134.2501842999991,0.022099900001194328,135.66204239999934,[np.float64(-0.445)],[np.float64(-0.03625)],[1],[0],[0],[1.420505800000683],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
71,0,71,[np.float64(-0.3975)],[np.float64(0.3725)],[1],[0],[0],[1.9510040000022855],['target'],71,0,71,0,135.69208039999648,,5,135.67632569999842,135.69208039999648,135.69208039999648,0.014177199998812284,137.62737039999774,[np.float64(-0.3975)],[np.float64(0.3725)],[1],[0],[0],[1.9510040000022855],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
72,0,72,[np.float64(-0.3)],[np.float64(-0.07)],[1],[0],[0],[3.0863203999979305],['target'],72,0,72,0,137.6585569000017,,10,137.65068900000188,137.6585569000017,137.6585569000017,0.023244500000146218,140.7371706999984,[np.float64(-0.3)],[np.float64(-0.07)],[1],[0],[0],[3.0863203999979305],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
73,0,73,[np.float64(0.41)],[np.float64(0.05)],[1],[0],[0],[3.5360441000011633],['target'],73,0,73,0,140.76674439999624,,10,140.75756060000276,140.76674439999624,140.76674439999624,0.020087500000954606,144.29370629999903,[np.float64(0.41)],[np.float64(0.05)],[1],[0],[0],[3.5360441000011633],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
74,0,74,[np.float64(0.17625)],[np.float64(0.32)],[1],[0],[0],[1.2968021999986377],['target'],74,0,74,0,144.3419247999991,,10,144.32161649999762,144.3419247999991,144.3419247999991,0.027699199999915436,145.61851020000177,[np.float64(0.17625)],[np.float64(0.32)],[1],[0],[0],[1.2968021999986377],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
75,0,75,[np.float64(0.47625)],[np.float64(-0.28375)],[1],[0],[0],[2.2910682000001543],['target'],75,0,75,0,145.6495935999992,,5,145.63602309999987,145.6495935999992,145.6495935999992,0.017333900002995506,147.9271738000025,[np.float64(0.47625)],[np.float64(-0.28375)],[1],[0],[0],[2.2910682000001543],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
76,0,76,[np.float64(0.38)],[np.float64(0.48125)],[1],[0],[0],[4.788583699999435],['target'],76,0,76,0,147.95792200000142,,5,147.93809229999897,147.95792200000142,147.95792200000142,0.010749100001703482,152.72676820000197,[np.float64(0.38)],[np.float64(0.48125)],[1],[0],[0],[4.788583699999435],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
77,0,77,[np.float64(-0.16)],[np.float64(-0.00625)],[1],[0],[0],[1.5266869999977644],['target'],77,0,77,0,152.75817059999827,,5,152.7425086000003,152.75817059999827,152.75817059999827,0.015580899998894893,154.26935499999672,[np.float64(-0.16)],[np.float64(-0.00625)],[1],[0],[0],[1.5266869999977644],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
78,0,78,"[np.float64(0.00375), np.float64(0.02625)]","[np.float64(-0.12), np.float64(-0.12125)]","[1, 1]","[0, 0]","[0, 0]","[1.590433999997913, 2.9060914000001503]","[None, 'target']",78,0,78,0,154.2996837000028,,5,154.2868432000032,154.2996837000028,154.2996837000028,0.017314400000032037,157.19301740000083,"[np.float64(0.00375), np.float64(0.02625)]","[np.float64(-0.12), np.float64(-0.12125)]","[1, 1]","[0, 0]","[0, 0]","[1.590433999997913, 2.9060914000001503]","[None, 'target']",005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
79,0,79,"[np.float64(-0.02), np.float64(-0.02125)]","[np.float64(0.4375), np.float64(0.42)]","[1, 1]","[0, 0]","[0, 0]","[1.7291540000005625, 2.536765999997442]","[None, 'target']",79,0,79,0,157.24186580000242,,10,157.2230086999989,157.24186580000242,157.24186580000242,0.029787100000248756,159.75985879999644,"[np.float64(-0.02), np.float64(-0.02125)]","[np.float64(0.4375), np.float64(0.42)]","[1, 1]","[0, 0]","[0, 0]","[1.7291540000005625, 2.536765999997442]","[None, 'target']",005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
80,0,80,[np.float64(0.03125)],[np.float64(0.47)],[1],[0],[0],[1.152184300000954],['target'],80,0,80,0,159.79133439999714,,5,159.77560839999933,159.79133439999714,159.79133439999714,0.015438100002938882,160.92788470000232,[np.float64(0.03125)],[np.float64(0.47)],[1],[0],[0],[1.152184300000954],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
81,0,81,[np.float64(0.44375)],[np.float64(0.00375)],[1],[0],[0],[1.8467509000038262],['target'],81,0,81,0,160.97457020000002,,10,160.95464509999874,160.97457020000002,160.97457020000002,0.026567699998850003,162.80143680000037,[np.float64(0.44375)],[np.float64(0.00375)],[1],[0],[0],[1.8467509000038262],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
82,0,82,[np.float64(0.46375)],[np.float64(0.35375)],[1],[0],[0],[2.1600345999977435],['target'],82,0,82,0,162.81727970000065,,5,162.8085310000024,162.81727970000065,162.81727970000065,0.007012700007180683,164.96866410000075,[np.float64(0.46375)],[np.float64(0.35375)],[1],[0],[0],[2.1600345999977435],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
83,0,83,[np.float64(-0.40375)],[np.float64(0.055)],[1],[0],[0],[1.5912862999975914],['target'],83,0,83,0,164.99963830000343,,5,164.9852527999974,164.99963830000343,164.99963830000343,0.01641570000356296,166.5766311999978,[np.float64(-0.40375)],[np.float64(0.055)],[1],[0],[0],[1.5912862999975914],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
84,0,84,[np.float64(-0.42125)],[np.float64(0.0125)],[1],[0],[0],[1.368606500000169],['target'],84,0,84,0,166.608000799999,,5,166.59293449999677,166.608000799999,166.608000799999,0.0161286000002292,167.96163979999983,[np.float64(-0.42125)],[np.float64(0.0125)],[1],[0],[0],[1.368606500000169],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
85,0,85,[np.float64(-0.1825)],[np.float64(-0.16125)],[1],[0],[0],[1.4353590000027907],['target'],85,0,85,0,167.99125959999947,,5,167.9746226999996,167.99125959999947,167.99125959999947,0.012793800000508782,169.4100710999992,[np.float64(-0.1825)],[np.float64(-0.16125)],[1],[0],[0],[1.4353590000027907],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
86,0,86,[np.float64(0.185)],[np.float64(-0.4225)],[1],[0],[0],[1.7399532999988878],['target'],86,0,86,0,169.45883129999856,,10,169.43867399999726,169.45883129999856,169.45883129999856,0.028426099997886922,171.1787467000031,[np.float64(0.185)],[np.float64(-0.4225)],[1],[0],[0],[1.7399532999988878],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
87,0,87,[np.float64(-0.45375)],[np.float64(0.3)],[1],[0],[0],[2.3244177999949898],['target'],87,0,87,0,171.22432180000033,,10,171.2031330000027,171.22432180000033,171.22432180000033,0.024121499998727813,173.5276464999988,[np.float64(-0.45375)],[np.float64(0.3)],[1],[0],[0],[2.3244177999949898],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
88,0,88,[np.float64(0.325)],[np.float64(-0.4375)],[1],[0],[0],[2.3932010999997146],['target'],88,0,88,0,173.55799580000166,,10,173.5503525000022,173.55799580000166,173.55799580000166,0.02249669999582693,175.9436560000031,[np.float64(0.325)],[np.float64(-0.4375)],[1],[0],[0],[2.3932010999997146],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
89,0,89,"[np.float64(-0.15), np.float64(-0.1325)]","[np.float64(-0.08875), np.float64(-0.1025)]","[1, 1]","[0, 0]","[0, 0]","[2.0274145000003045, 2.9266477999990457]","[None, 'target']",89,0,89,0,175.97406610000326,,10,175.96642189999693,175.97406610000326,175.97406610000326,0.022514799995406065,178.89317139999912,"[np.float64(-0.15), np.float64(-0.1325)]","[np.float64(-0.08875), np.float64(-0.1025)]","[1, 1]","[0, 0]","[0, 0]","[2.0274145000003045, 2.9266477999990457]","[None, 'target']",005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
90,0,90,[np.float64(0.31375)],[np.float64(-0.25125)],[1],[0],[0],[1.2678097000025446],['target'],90,0,90,0,178.92489560000104,,5,178.9104645999978,178.92489560000104,178.92489560000104,0.017027200003212783,180.17840199999773,[np.float64(0.31375)],[np.float64(-0.25125)],[1],[0],[0],[1.2678097000025446],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
91,0,91,[np.float64(-0.45625)],[np.float64(0.25625)],[1],[0],[0],[1.4410388999967836],['target'],91,0,91,0,180.22505799999635,,10,180.21135920000233,180.22505799999635,180.22505799999635,0.03272339999966789,181.65244119999988,[np.float64(-0.45625)],[np.float64(0.25625)],[1],[0],[0],[1.4410388999967836],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
92,0,92,[np.float64(0.38125)],[np.float64(0.01375)],[1],[0],[0],[1.8278932999965036],['target'],92,0,92,0,181.666467199997,,5,181.65962299999956,181.666467199997,181.666467199997,0.007082299998728558,183.4876779999977,[np.float64(0.38125)],[np.float64(0.01375)],[1],[0],[0],[1.8278932999965036],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
93,0,93,[np.float64(0.3)],[np.float64(-0.115)],[1],[0],[0],[2.6612153999958537],['target'],93,0,93,0,183.53259850000177,,5,183.50804539999808,183.53259850000177,183.53259850000177,0.020085700001800433,186.169349900003,[np.float64(0.3)],[np.float64(-0.115)],[1],[0],[0],[2.6612153999958537],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
94,0,94,[np.float64(-0.3)],[np.float64(0.34125)],[1],[0],[0],[2.0000318000020343],['target'],94,0,94,0,186.1994928999993,,5,186.18618979999883,186.1994928999993,186.1994928999993,0.016668600001139566,188.1863366999969,[np.float64(-0.3)],[np.float64(0.34125)],[1],[0],[0],[2.0000318000020343],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
95,0,95,[np.float64(-0.20625)],[np.float64(0.29375)],[1],[0],[0],[1.2740015000017593],['target'],95,0,95,0,188.23495269999694,,5,188.211163699998,188.23495269999694,188.23495269999694,0.024629200001072604,189.48517269999866,[np.float64(-0.20625)],[np.float64(0.29375)],[1],[0],[0],[1.2740015000017593],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
96,0,96,[np.float64(0.3475)],[np.float64(0.005)],[1],[0],[0],[1.4695785000003525],['target'],96,0,96,0,189.51603440000326,,5,189.50112770000123,189.51603440000326,189.51603440000326,0.015791300000273623,190.9708363999962,[np.float64(0.3475)],[np.float64(0.005)],[1],[0],[0],[1.4695785000003525],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
97,0,97,[np.float64(-0.47875)],[np.float64(-0.3975)],[1],[0],[0],[2.2457099000021117],['target'],97,0,97,0,190.99944669999968,,5,190.98901479999768,190.99944669999968,190.99944669999968,0.017920099999173544,193.23481270000048,[np.float64(-0.47875)],[np.float64(-0.3975)],[1],[0],[0],[2.2457099000021117],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
98,0,98,[np.float64(0.0975)],[np.float64(0.34)],[1],[0],[0],[2.018814300005033],['target'],98,0,98,0,193.2660420999964,,5,193.24944479999976,193.2660420999964,193.2660420999964,0.014464300002146047,195.2683468999967,[np.float64(0.0975)],[np.float64(0.34)],[1],[0],[0],[2.018814300005033],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
99,0,99,[np.float64(-0.235)],[np.float64(0.2375)],[1],[0],[0],[1.7586121999993338],['target'],99,0,99,0,195.299460000002,,5,195.28659530000004,195.299460000002,195.299460000002,0.018072099999699276,197.045326200001,[np.float64(-0.235)],[np.float64(0.2375)],[1],[0],[0],[1.7586121999993338],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
100,0,100,[np.float64(0.3025)],[np.float64(-0.45625)],[1],[0],[0],[3.4290812999970512],['target'],100,0,100,0,197.09238400000322,,10,197.08043409999664,197.09238400000322,197.09238400000322,0.03488949999882607,200.50958730000275,[np.float64(0.3025)],[np.float64(-0.45625)],[1],[0],[0],[3.4290812999970512],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
101,0,101,[np.float64(0.3425)],[np.float64(0.0425)],[1],[0],[0],[1.4677786999964155],['target'],101,0,101,0,200.54122530000313,,10,200.52551259999746,200.54122530000313,200.54122530000313,0.015744299998914357,201.9933822000021,[np.float64(0.3425)],[np.float64(0.0425)],[1],[0],[0],[1.4677786999964155],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
102,0,102,[np.float64(0.43375)],[np.float64(0.13625)],[1],[0],[0],[2.4237966000000597],['target'],102,0,102,0,202.02413789999991,,5,202.01102060000267,202.02413789999991,202.02413789999991,0.01743739999801619,204.4349086000002,[np.float64(0.43375)],[np.float64(0.13625)],[1],[0],[0],[2.4237966000000597],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
103,0,103,[np.float64(0.31375)],[np.float64(0.42)],[1],[0],[0],[2.114820200004033],['target'],103,0,103,0,204.46618290000333,,10,204.45445889999974,204.46618290000333,204.46618290000333,0.019360099999175873,206.56941340000049,[np.float64(0.31375)],[np.float64(0.42)],[1],[0],[0],[2.114820200004033],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
104,0,104,[np.float64(0.43875)],[np.float64(0.2225)],[1],[0],[0],[1.4218667000022833],['target'],104,0,104,0,206.599641300003,,5,206.58767120000266,206.599641300003,206.599641300003,0.018001800002821255,208.00963369999954,[np.float64(0.43875)],[np.float64(0.2225)],[1],[0],[0],[1.4218667000022833],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
105,0,105,[np.float64(0.3)],[np.float64(-0.22625)],[1],[0],[0],[1.3461830999949598],['target'],105,0,105,0,208.0415490000014,,5,208.0230561999997,208.0415490000014,208.0415490000014,0.013245699999970384,209.36935939999967,[np.float64(0.3)],[np.float64(-0.22625)],[1],[0],[0],[1.3461830999949598],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
106,0,106,[np.float64(0.06375)],[np.float64(0.1225)],[1],[0],[0],[1.4623578999962774],['target'],106,0,106,0,209.41632799999934,,10,209.40571179999824,209.41632799999934,209.41632799999934,0.036138399998890236,210.86816060000274,[np.float64(0.06375)],[np.float64(0.1225)],[1],[0],[0],[1.4623578999962774],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
107,0,107,[np.float64(-0.135)],[np.float64(-0.1125)],[1],[0],[0],[1.3183745999995153],['target'],107,0,107,0,210.89898240000184,,5,210.88444660000096,210.89898240000184,210.89898240000184,0.016083799993793946,212.20293729999685,[np.float64(-0.135)],[np.float64(-0.1125)],[1],[0],[0],[1.3183745999995153],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
108,0,108,[np.float64(-0.485)],[np.float64(-0.43125)],[1],[0],[0],[1.6729310000009718],['target'],108,0,108,0,212.2332288999969,,5,212.22147479999694,212.2332288999969,212.2332288999969,0.01833759999863105,213.8945109999986,[np.float64(-0.485)],[np.float64(-0.43125)],[1],[0],[0],[1.6729310000009718],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
109,0,109,[np.float64(0.18)],[np.float64(-0.3475)],[1],[0],[0],[2.2605468000037945],['target'],109,0,109,0,213.9415850000005,,10,213.92464749999635,213.9415850000005,213.9415850000005,0.029924800001026597,216.18529619999754,[np.float64(0.18)],[np.float64(-0.3475)],[1],[0],[0],[2.2605468000037945],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
