thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
103,0,103,[np.float64(-0.32666666666666666)],[np.float64(-0.125)],[1],[0],[0],[3.214578100014478],['target'],103,0,103,0,263.7091111000045,,10,263.6938271999825,263.7091111000045,263.7091111000045,0.02888969995547086,266.9085419999901,[np.float64(-0.32666666666666666)],[np.float64(-0.125)],[1],[0],[0],[3.214578100014478],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
104,0,104,"[np.float64(0.265), np.float64(0.2866666666666667)]","[np.float64(0.2966666666666667), np.float64(0.315)]","[1, 1]","[0, 0]","[0, 0]","[1.4187437999644317, 2.4501586999977008]","[None, 'target']",104,0,104,0,266.9529480999918,,5,266.93066839996027,266.9529480999918,266.9529480999918,0.021819200017489493,269.38097409997135,"[np.float64(0.265), np.float64(0.2866666666666667)]","[np.float64(0.2966666666666667), np.float64(0.315)]","[1, 1]","[0, 0]","[0, 0]","[1.4187437999644317, 2.4501586999977008]","[None, 'target']",001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
105,0,105,[np.float64(-0.455)],[np.float64(-0.43)],[1],[0],[0],[1.740597700001672],['target'],105,0,105,0,269.4424349999754,,10,269.4228162000072,269.4424349999754,269.4424349999754,0.0415557999513112,271.1635245999787,[np.float64(-0.455)],[np.float64(-0.43)],[1],[0],[0],[1.740597700001672],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
106,0,106,[np.float64(-0.2733333333333333)],[np.float64(-0.195)],[1],[0],[0],[1.8013561999541707],['target'],106,0,106,0,271.193135599955,,5,271.18165779998526,271.193135599955,271.193135599955,0.017838999978266656,272.9831469999626,[np.float64(-0.2733333333333333)],[np.float64(-0.195)],[1],[0],[0],[1.8013561999541707],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
107,0,107,"[np.float64(0.22), np.float64(0.22333333333333333)]","[np.float64(-0.051666666666666666), np.float64(-0.045)]","[1, 1]","[0, 0]","[0, 0]","[1.3654231999535114, 2.4064044999540783]","[None, 'target']",107,0,107,0,273.0261473999708,,5,273.00619349995395,273.0261473999708,273.0261473999708,0.022849900007713586,275.41267659998266,"[np.float64(0.22), np.float64(0.22333333333333333)]","[np.float64(-0.051666666666666666), np.float64(-0.045)]","[1, 1]","[0, 0]","[0, 0]","[1.3654231999535114, 2.4064044999540783]","[None, 'target']",001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
108,0,108,[np.float64(0.3016666666666667)],[np.float64(0.34)],[1],[0],[0],[1.6279206000035629],['target'],108,0,108,0,275.4593912999844,,10,275.4453753999551,275.4593912999844,275.4593912999844,0.03247640002518892,277.07343230000697,[np.float64(0.3016666666666667)],[np.float64(0.34)],[1],[0],[0],[1.6279206000035629],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
109,0,109,[np.float64(-0.43333333333333335)],[np.float64(-0.4633333333333333)],[1],[0],[0],[2.7956005000160076],['target'],109,0,109,0,277.13443919998826,,10,277.1091816999833,277.13443919998826,277.13443919998826,0.0354695999994874,279.90487189998385,[np.float64(-0.43333333333333335)],[np.float64(-0.4633333333333333)],[1],[0],[0],[2.7956005000160076],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
110,0,110,[np.float64(0.08166666666666667)],[np.float64(0.028333333333333332)],[1],[0],[0],[3.1040886000264436],['target'],110,0,110,0,279.9510289999889,,10,279.93433639995055,279.9510289999889,279.9510289999889,0.029268399986904114,283.03852449997794,[np.float64(0.08166666666666667)],[np.float64(0.028333333333333332)],[1],[0],[0],[3.1040886000264436],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
111,0,111,[np.float64(0.13666666666666666)],[np.float64(-0.3333333333333333)],[1],[0],[0],[1.5954524999833666],['target'],111,0,111,0,283.0675111999735,,5,283.0541260999744,283.0675111999735,283.0675111999735,0.01540430000750348,284.6496550999582,[np.float64(0.13666666666666666)],[np.float64(-0.3333333333333333)],[1],[0],[0],[1.5954524999833666],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
112,0,112,[np.float64(0.165)],[np.float64(-0.035)],[1],[0],[0],[2.021525499993004],['target'],112,0,112,0,284.67573560000164,,5,284.6658882999909,284.67573560000164,284.67573560000164,0.016098099993541837,286.68753999995533,[np.float64(0.165)],[np.float64(-0.035)],[1],[0],[0],[2.021525499993004],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
113,0,113,[np.float64(0.15833333333333333)],[np.float64(-0.4633333333333333)],[1],[0],[0],[1.5827581000048667],['target'],113,0,113,0,286.7343400999671,,10,286.72172390000196,286.7343400999671,286.7343400999671,0.033960799977649,288.30459089996293,[np.float64(0.15833333333333333)],[np.float64(-0.4633333333333333)],[1],[0],[0],[1.5827581000048667],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
114,0,114,[np.float64(-0.31666666666666665)],[np.float64(0.49666666666666665)],[1],[0],[0],[1.7542216999572702],['target'],114,0,114,0,288.33390249998774,,5,288.32106919999933,288.33390249998774,288.33390249998774,0.016303199983667582,290.0754155999748,[np.float64(-0.31666666666666665)],[np.float64(0.49666666666666665)],[1],[0],[0],[1.7542216999572702],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
115,0,115,[np.float64(-0.16333333333333333)],[np.float64(-0.2966666666666667)],[1],[0],[0],[1.6780761000118218],['target'],115,0,115,0,290.1193601999548,,5,290.0952787999995,290.1193601999548,290.1193601999548,0.019643800042103976,291.7734656999819,[np.float64(-0.16333333333333333)],[np.float64(-0.2966666666666667)],[1],[0],[0],[1.6780761000118218],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
116,0,116,[np.float64(-0.09333333333333334)],[np.float64(0.058333333333333334)],[1],[0],[0],[1.725861500017345],['target'],116,0,116,0,291.8359777999576,,10,291.80542399996193,291.8359777999576,291.8359777999576,0.03181119996588677,293.5314251999953,[np.float64(-0.09333333333333334)],[np.float64(0.058333333333333334)],[1],[0],[0],[1.725861500017345],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
117,0,117,[np.float64(0.32)],[np.float64(-0.38)],[1],[0],[0],[1.5411656000069343],['target'],117,0,117,0,293.59230689995456,,10,293.56640099996,293.59230689995456,293.59230689995456,0.034708700026385486,295.1076553000021,[np.float64(0.32)],[np.float64(-0.38)],[1],[0],[0],[1.5411656000069343],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
118,0,118,[np.float64(-0.05)],[np.float64(0.22833333333333333)],[1],[0],[0],[1.5326756999711506],['target'],118,0,118,0,295.13424859999213,,5,295.1224286999786,295.13424859999213,295.13424859999213,0.014591700048185885,296.65520009998,[np.float64(-0.05)],[np.float64(0.22833333333333333)],[1],[0],[0],[1.5326756999711506],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
119,0,119,[np.float64(-0.365)],[np.float64(0.245)],[1],[0],[0],[1.5243553000036627],['target'],119,0,119,0,296.7012373000034,,10,296.6847690999857,296.7012373000034,296.7012373000034,0.029405799985397607,298.2092707999982,[np.float64(-0.365)],[np.float64(0.245)],[1],[0],[0],[1.5243553000036627],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
120,0,120,[np.float64(-0.27166666666666667)],[np.float64(0.2816666666666667)],[1],[0],[0],[1.6705357999890111],['target'],120,0,120,0,298.2504089999711,,5,298.22915169998305,298.2504089999711,298.2504089999711,0.019565599970519543,299.8998087999644,[np.float64(-0.27166666666666667)],[np.float64(0.2816666666666667)],[1],[0],[0],[1.6705357999890111],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
121,0,121,[np.float64(-0.36666666666666664)],[np.float64(-0.30666666666666664)],[1],[0],[0],[1.2937763000372797],['target'],121,0,121,0,299.94367569999304,,5,299.920873199997,299.94367569999304,299.94367569999304,0.020866299979388714,301.21477819996653,[np.float64(-0.36666666666666664)],[np.float64(-0.30666666666666664)],[1],[0],[0],[1.2937763000372797],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
122,0,122,[np.float64(0.41333333333333333)],[np.float64(-0.31)],[1],[0],[0],[1.605159399972763],['target'],122,0,122,0,301.2759054999915,,10,301.2512826999882,301.2759054999915,301.2759054999915,0.03629630000796169,302.85652969998773,[np.float64(0.41333333333333333)],[np.float64(-0.31)],[1],[0],[0],[1.605159399972763],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
123,0,123,[np.float64(-0.24666666666666667)],[np.float64(0.26)],[1],[0],[0],[1.5846458000014536],['target'],123,0,123,0,302.8838885999867,,5,302.873452299973,302.8838885999867,302.8838885999867,0.016735700017306954,304.4582249999512,[np.float64(-0.24666666666666667)],[np.float64(0.26)],[1],[0],[0],[1.5846458000014536],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
124,0,124,[np.float64(-0.15333333333333332)],[np.float64(-0.26)],[1],[0],[0],[1.29001120000612],['target'],124,0,124,0,304.5009943000041,,5,304.4802626000019,304.5009943000041,304.5009943000041,0.021833199949469417,305.7703617999796,[np.float64(-0.15333333333333332)],[np.float64(-0.26)],[1],[0],[0],[1.29001120000612],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
125,0,125,[np.float64(-0.23833333333333334)],[np.float64(-0.23166666666666666)],[1],[0],[0],[0.8973582999897189],['target'],125,0,125,0,305.8174919000012,,5,305.7924867999973,305.8174919000012,305.8174919000012,0.021883799985516816,306.68996789999073,[np.float64(-0.23833333333333334)],[np.float64(-0.23166666666666666)],[1],[0],[0],[0.8973582999897189],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
126,0,126,"[np.float64(-0.43666666666666665), np.float64(-0.45666666666666667)]","[np.float64(-0.15333333333333332), np.float64(-0.165)]","[1, 1]","[0, 0]","[0, 0]","[1.4381839000270702, 2.4264715000172146]","[None, 'target']",126,0,126,0,306.735318299965,,5,306.7105501999613,306.735318299965,306.735318299965,0.02036309998948127,309.13722029997734,"[np.float64(-0.43666666666666665), np.float64(-0.45666666666666667)]","[np.float64(-0.15333333333333332), np.float64(-0.165)]","[1, 1]","[0, 0]","[0, 0]","[1.4381839000270702, 2.4264715000172146]","[None, 'target']",001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
127,0,127,[np.float64(0.11833333333333333)],[np.float64(-0.3)],[1],[0],[0],[1.947717399976682],['target'],127,0,127,0,309.1832405999885,,5,309.1598752999562,309.1832405999885,309.1832405999885,0.022305999998934567,311.1077400999493,[np.float64(0.11833333333333333)],[np.float64(-0.3)],[1],[0],[0],[1.947717399976682],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
128,0,128,[np.float64(-0.405)],[np.float64(0.475)],[1],[0],[0],[5.447100599994883],['target'],128,0,128,0,311.16768579999916,,10,311.14119429996936,311.16768579999916,311.16768579999916,0.03317020001122728,316.5884274999844,[np.float64(-0.405)],[np.float64(0.475)],[1],[0],[0],[5.447100599994883],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
129,0,129,[np.float64(-0.2683333333333333)],[np.float64(-0.29833333333333334)],[1],[0],[0],[1.984186400019098],['target'],129,0,129,0,316.650467999978,,10,316.6228625999647,316.650467999978,316.650467999978,0.03413210000144318,318.6072057999554,[np.float64(-0.2683333333333333)],[np.float64(-0.29833333333333334)],[1],[0],[0],[1.984186400019098],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
130,0,130,[np.float64(-0.48833333333333334)],[np.float64(0.31833333333333336)],[1],[0],[0],[1.5593803999945521],['target'],130,0,130,0,318.6514841999742,,5,318.6277033999795,318.6514841999742,318.6514841999742,0.020150600001215935,320.18718239996815,[np.float64(-0.48833333333333334)],[np.float64(0.31833333333333336)],[1],[0],[0],[1.5593803999945521],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
131,0,131,"[np.float64(-0.36666666666666664), np.float64(-0.3466666666666667)]","[np.float64(0.42833333333333334), np.float64(0.43)]","[1, 1]","[0, 0]","[0, 0]","[1.4387550000101328, 3.1988615000154823]","[None, 'target']",131,0,131,0,320.2516984999529,,10,320.22397979995003,320.2516984999529,320.2516984999529,0.0364562000031583,323.4229764000047,"[np.float64(-0.36666666666666664), np.float64(-0.3466666666666667)]","[np.float64(0.42833333333333334), np.float64(0.43)]","[1, 1]","[0, 0]","[0, 0]","[1.4387550000101328, 3.1988615000154823]","[None, 'target']",001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
132,0,132,[np.float64(-0.4683333333333333)],[np.float64(0.47333333333333333)],[1],[0],[0],[1.365514000004623],['target'],132,0,132,0,323.48404889996164,,10,323.4563070999575,323.48404889996164,323.48404889996164,0.033022699994035065,324.82194160000654,[np.float64(-0.4683333333333333)],[np.float64(0.47333333333333333)],[1],[0],[0],[1.365514000004623],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
133,0,133,[np.float64(-0.08666666666666667)],[np.float64(-0.20833333333333334)],[1],[0],[0],[2.2945797000429593],['target'],133,0,133,0,324.8666953999782,,5,324.84365749999415,324.8666953999782,324.8666953999782,0.021417099982500076,327.1383023999515,[np.float64(-0.08666666666666667)],[np.float64(-0.20833333333333334)],[1],[0],[0],[2.2945797000429593],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
134,0,134,[np.float64(0.11833333333333333)],[np.float64(0.16666666666666666)],[1],[0],[0],[2.707326300034765],['target'],134,0,134,0,327.18341899994994,,10,327.16300000000047,327.18341899994994,327.18341899994994,0.02456799999345094,329.87041189998854,[np.float64(0.11833333333333333)],[np.float64(0.16666666666666666)],[1],[0],[0],[2.707326300034765],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
135,0,135,[np.float64(-0.435)],[np.float64(-0.35)],[1],[0],[0],[1.5134544000029564],['target'],135,0,135,0,329.91671869996935,,10,329.9006081999978,329.91671869996935,329.91671869996935,0.029927800002042204,331.414205899986,[np.float64(-0.435)],[np.float64(-0.35)],[1],[0],[0],[1.5134544000029564],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
136,0,136,[np.float64(0.4683333333333333)],[np.float64(-0.26666666666666666)],[1],[0],[0],[2.501114000042435],['target'],136,0,136,0,331.47461049997946,,10,331.4527552999789,331.47461049997946,331.47461049997946,0.038218900037463754,333.95398299995577,[np.float64(0.4683333333333333)],[np.float64(-0.26666666666666666)],[1],[0],[0],[2.501114000042435],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
137,0,137,[np.float64(0.06333333333333334)],[np.float64(0.02)],[1],[0],[0],[1.6051108000101522],['target'],137,0,137,0,333.98300049995305,,5,333.9686449999572,333.98300049995305,333.98300049995305,0.014410799951292574,335.5738608999527,[np.float64(0.06333333333333334)],[np.float64(0.02)],[1],[0],[0],[1.6051108000101522],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
138,0,138,[np.float64(0.3516666666666667)],[np.float64(-0.445)],[1],[0],[0],[1.895524799998384],['target'],138,0,138,0,335.5999236999778,,5,335.5885348999873,335.5999236999778,335.5999236999778,0.01448860001983121,337.48419509996893,[np.float64(0.3516666666666667)],[np.float64(-0.445)],[1],[0],[0],[1.895524799998384],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
139,0,139,[np.float64(0.17666666666666667)],[np.float64(0.39166666666666666)],[1],[0],[0],[2.1818273999961093],['target'],139,0,139,0,337.52480699995067,,5,337.50797739997506,337.52480699995067,337.52480699995067,0.023547599965240806,339.6898990999907,[np.float64(0.17666666666666667)],[np.float64(0.39166666666666666)],[1],[0],[0],[2.1818273999961093],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
140,0,140,[np.float64(-0.09333333333333334)],[np.float64(0.205)],[1],[0],[0],[1.6192618000204675],['target'],140,0,140,0,339.73406589997467,,5,339.7113043999998,339.73406589997467,339.73406589997467,0.021230899961665273,341.3307271999656,[np.float64(-0.09333333333333334)],[np.float64(0.205)],[1],[0],[0],[1.6192618000204675],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
141,0,141,"[np.float64(0.08), np.float64(0.09833333333333333)]","[np.float64(-0.41833333333333333), np.float64(-0.42)]","[1, 1]","[0, 0]","[0, 0]","[1.4732074000057764, 2.540498699992895]","[None, 'target']",141,0,141,0,341.3584132999531,,5,341.34731069998816,341.3584132999531,341.3584132999531,0.016400299966335297,343.88793639995856,"[np.float64(0.08), np.float64(0.09833333333333333)]","[np.float64(-0.41833333333333333), np.float64(-0.42)]","[1, 1]","[0, 0]","[0, 0]","[1.4732074000057764, 2.540498699992895]","[None, 'target']",001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
142,0,142,[np.float64(-0.24333333333333335)],[np.float64(0.3233333333333333)],[1],[0],[0],[1.9082367999944836],['target'],142,0,142,0,343.9506693999865,,10,343.9220097999787,343.9506693999865,343.9506693999865,0.033791399968322366,345.83038070000475,[np.float64(-0.24333333333333335)],[np.float64(0.3233333333333333)],[1],[0],[0],[1.9082367999944836],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
143,0,143,[np.float64(-0.25)],[np.float64(0.115)],[1],[0],[0],[1.3842412999947555],['target'],143,0,143,0,345.87593099998776,,5,345.85334519995376,345.87593099998776,345.87593099998776,0.022675599961075932,347.23768449999625,[np.float64(-0.25)],[np.float64(0.115)],[1],[0],[0],[1.3842412999947555],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
144,0,144,"[np.float64(-0.028333333333333332), np.float64(-0.015)]","[np.float64(0.18), np.float64(0.18166666666666667)]","[1, 1]","[0, 0]","[0, 0]","[1.4120949000352994, 2.239265800046269]","[None, 'target']",144,0,144,0,347.2832905999967,,10,347.2658942999551,347.2832905999967,347.2832905999967,0.028053699992597103,349.50531509995926,"[np.float64(-0.028333333333333332), np.float64(-0.015)]","[np.float64(0.18), np.float64(0.18166666666666667)]","[1, 1]","[0, 0]","[0, 0]","[1.4120949000352994, 2.239265800046269]","[None, 'target']",001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
145,0,145,[np.float64(-0.36833333333333335)],[np.float64(0.49)],[1],[0],[0],[1.3492698000045493],['target'],145,0,145,0,349.5498124999576,,10,349.53842739999527,349.5498124999576,349.5498124999576,0.03278900001896545,350.88783349998994,[np.float64(-0.36833333333333335)],[np.float64(0.49)],[1],[0],[0],[1.3492698000045493],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
146,0,146,[np.float64(0.07333333333333333)],[np.float64(0.3516666666666667)],[1],[0],[0],[1.3281302999821492],['target'],146,0,146,0,350.93346059997566,,5,350.911111399997,350.93346059997566,350.93346059997566,0.022978699998930097,352.23941039998317,[np.float64(0.07333333333333333)],[np.float64(0.3516666666666667)],[1],[0],[0],[1.3281302999821492],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
147,0,147,[np.float64(-0.29833333333333334)],[np.float64(0.10166666666666667)],[1],[0],[0],[2.72830979997525],['target'],147,0,147,0,352.28340449999087,,10,352.26979629998095,352.28340449999087,352.28340449999087,0.03011079999851063,354.9982527999673,[np.float64(-0.29833333333333334)],[np.float64(0.10166666666666667)],[1],[0],[0],[2.72830979997525],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
148,0,148,"[np.float64(-0.09333333333333334), np.float64(-0.06)]","[np.float64(-0.445), np.float64(-0.45666666666666667)]","[1, 1]","[0, 0]","[0, 0]","[1.9687228000257164, 5.215391999983694]","[None, 'target']",148,0,148,0,355.0412831999711,,5,355.02174559998093,355.0412831999711,355.0412831999711,0.023180700023658574,360.23725469998317,"[np.float64(-0.09333333333333334), np.float64(-0.06)]","[np.float64(-0.445), np.float64(-0.45666666666666667)]","[1, 1]","[0, 0]","[0, 0]","[1.9687228000257164, 5.215391999983694]","[None, 'target']",001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
149,0,149,[np.float64(0.028333333333333332)],[np.float64(-0.12833333333333333)],[1],[0],[0],[1.1950543000129983],['target'],149,0,149,0,360.28275749995373,,10,360.2677169999806,360.28275749995373,360.28275749995373,0.030181199952494353,361.462920299964,[np.float64(0.028333333333333332)],[np.float64(-0.12833333333333333)],[1],[0],[0],[1.1950543000129983],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
150,0,150,[np.float64(-0.45166666666666666)],[np.float64(0.49333333333333335)],[1],[0],[0],[1.68046449997928],['target'],150,0,150,0,361.50799660000484,,5,361.4849061999703,361.50799660000484,361.50799660000484,0.021651600021868944,363.16551669995533,[np.float64(-0.45166666666666666)],[np.float64(0.49333333333333335)],[1],[0],[0],[1.68046449997928],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
151,0,151,"[np.float64(-0.2783333333333333), np.float64(-0.27)]","[np.float64(0.16666666666666666), np.float64(0.15833333333333333)]","[1, 1]","[0, 0]","[0, 0]","[1.2429947999771684, 2.2533507000189275]","[None, 'target']",151,0,151,0,363.2249058999587,,10,363.19441739999456,363.2249058999587,363.2249058999587,0.028673900000285357,365.44790379999904,"[np.float64(-0.2783333333333333), np.float64(-0.27)]","[np.float64(0.16666666666666666), np.float64(0.15833333333333333)]","[1, 1]","[0, 0]","[0, 0]","[1.2429947999771684, 2.2533507000189275]","[None, 'target']",001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
152,0,152,[np.float64(-0.12666666666666668)],[np.float64(-0.265)],[1],[0],[0],[1.3253456000238657],['target'],152,0,152,0,365.491271100007,,10,365.47586029995,365.491271100007,365.491271100007,0.02755070000421256,366.8012693999917,[np.float64(-0.12666666666666668)],[np.float64(-0.265)],[1],[0],[0],[1.3253456000238657],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
153,0,153,[np.float64(0.33666666666666667)],[np.float64(-0.25833333333333336)],[1],[0],[0],[2.0313641999964602],['target'],153,0,153,0,366.8497115999926,,10,366.8302234999719,366.8497115999926,366.8497115999926,0.028826699999626726,368.86170259997016,[np.float64(0.33666666666666667)],[np.float64(-0.25833333333333336)],[1],[0],[0],[2.0313641999964602],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
